,Name,Rating,Number of Ratings,Price,Region,Winery,Wine style,Alcohol content,Grapes,Food pairings,Bold,Tannin,Sweet,Acidic
346,Gnarly Dudes Shiraz 2020,3.8,593,29.95,Australia / South Australia / Barossa / Barossa Valley,Two Hands,Australian Shiraz,14.2,100 Shiraz/Syrah,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",85.0,47.03,21.77,44.33
347,Plexus Red 2019,4.2,86,38.0,Australia / South Australia / Barossa / Barossa Valley,John Duval,Australian Rhône Blend Red,14.5,"Mourvedre, Shiraz/Syrah, Grenache","['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)']",85.0,43.74,9.25,43.42
348,The Contours (Museum Reserve) Riesling 2015,3.8,382,31.34,Australia / South Australia / Barossa / Eden Valley,Pewsey Vale,Australian Riesling,12.5,100 Riesling,"['Pork', 'Shellfish', 'Poultry', 'Appetizers and snacks', 'Cured Meat']",43.9946,46.29526972,9.05,53.555
349,AAA Shiraz - Grenache 2020,3.9,109,18.04,Australia / South Australia / Fleurieu / McLaren Vale,Paxton,,13.79454297,,[],61.73,46.29526972,9.05,53.555
350,GSM 2015,3.8,143,23.99,Australia / South Australia / Fleurieu / McLaren Vale,Yangarra,Australian Rhône Blend Red,14.5,100 Grenache,"['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)']",85.0,48.52,8.65,45.57
351,RS10 Riesling 2016,4.0,32,33.0,Australia / Victoria / Central Victoria / Strathbogie Ranges,Mac Forbes,Australian Riesling,13.79454297,,"['Pork', 'Shellfish', 'Poultry', 'Appetizers and snacks', 'Cured Meat']",44.4737,46.29526972,9.05,53.555
352,Lionheart of the Barossa Shiraz 2018,3.8,1373,20.99,Australia / South Australia / Barossa / Barossa Valley,Dandelion Vineyards,Australian Shiraz,14.0,100 Shiraz/Syrah,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",85.0,47.31,21.53,43.37
353,Clarry's GSM 2019,3.9,498,25.99,Australia / South Australia / Barossa / Barossa Valley,Kalleske,Australian Rhône Blend Red,14.0,"Shiraz/Syrah, Mataro, Grenache","['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)']",85.0,44.05,8.82,42.76
354,Daisy Chain 2018,4.2,50,22.99,Australia / South Australia / Lower Murray / Riverland,Ricca Terra,,13.79454297,,[],61.73,46.29526972,9.05,53.555
355,Gnarly Dudes Shiraz 2017,3.9,1558,29.95,Australia / South Australia / Barossa / Barossa Valley,Two Hands,Australian Shiraz,14.1,100 Shiraz/Syrah,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",85.0,47.03,21.77,44.33
356,Cuvée Juveniles 2018,3.8,140,18.99,Australia / South Australia / Barossa,Torbreck,Australian Rhône Blend Red,14.5,100 Grenache,"['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)']",85.0,47.1,12.78,45.01
357,Dreams of Gold Barr-Eden Estate Mengler's Hill Shiraz 2020,4.1,73,49.99,Australia / South Australia / Barossa / Eden Valley,Love Over Gold,Australian Shiraz,13.79454297,,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",73.58,31.53,8.03,40.21
358,Bin 2 Shiraz - Mataro 2017,3.9,992,29.99,Australia / South Australia,Penfolds,Australian Shiraz,14.5,100 Mataro,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",85.0,47.3,19.45,43.27
359,Shiraz (It's Magic) 2019,3.9,39,14.99,Australia / South Australia / Barossa / Barossa Valley,3 Rings,Australian Shiraz,14.9,100 Shiraz/Syrah,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",85.0,49.19,21.67,43.36
360,Silver Shiraz 2013,3.9,339,22.98,Australia / South Australia / Barossa / Barossa Valley,Pirathon,Australian Shiraz,14.5,100 Shiraz/Syrah,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",85.0,43.28,20.11,42.55
361,Lieu dit Malakoff Shiraz 2011,3.9,292,50.99,Australia / Victoria / Western Victoria / Pyrenees,Domaine Terlato & Chapoutier,Australian Shiraz,13.79454297,,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",83.39,49.77,17.95,45.84
362,Samuel's Collection Shiraz 2018,4.0,676,22.8,Australia / South Australia / Barossa,Yalumba,Australian Shiraz,14.0,100 Shiraz/Syrah,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",83.76,48.4,19.0,45.77
363,Basket Pressed Shiraz 2019,4.1,85,37.24,Australia / South Australia / Fleurieu / McLaren Vale,Kay Brothers,Australian Shiraz,14.0,100 Shiraz/Syrah,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",85.0,43.1,21.03,41.37
364,Wilyabrup Valley Cabernet Sauvignon - Merlot 2016,4.1,257,26.99,Australia / Western Australia / South West Australia / Margaret River,Woodlands,Australian Bordeaux Blend,13.5,"53 Cabernet Sauvignon, 44 Merlot, 2 Cabernet Franc, 1 Malbec","['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)', 'Poultry']",83.03,56.29,6.75,62.15
365,Wallace (Shiraz - Grenache) 2012,3.8,883,23.74,Australia / South Australia / Barossa / Barossa Valley,Glaetzer,Australian Rhône Blend Red,14.5,"Shiraz/Syrah, Grenache","['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)']",85.0,47.99,13.89,44.32
366,The Banished Dark Red 2016,3.9,15001,11.99,Australia / South Eastern Australia,19 Crimes,Australian Rhône Blend Red,13.5,100 Cabernet Sauvignon,"['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)']",85.0,44.7,19.57,42.67
367,Bin No 1 Shiraz 2018,3.9,293,23.9,Australia / Victoria / Western Victoria,Best's,Australian Shiraz,14.0,100 Shiraz/Syrah,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",81.62,44.98,19.25,43.81
368,Chardonnay 2013,3.8,129,29.56,Australia / South Australia / Barossa / Eden Valley,Heggies,Australian Chardonnay,13.0,100 Chardonnay,"['Pork', 'Rich fish (salmon, tuna etc)', 'Vegetarian', 'Poultry']",53.7001,46.29526972,9.05,53.555
369,Uncut Shiraz 2019,3.9,53,26.99,Australia / South Australia / Fleurieu / McLaren Vale,Gemtree,Australian Shiraz,13.79454297,,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",85.0,47.54,16.9,43.03
370,Cabernet - Shiraz 2015,3.9,50,25.99,Australia / South Australia / Limestone Coast,The Hidden Sea,Australian Cabernet - Shiraz,13.79454297,,"['Beef', 'Lamb', 'Poultry']",85.0,52.91,9.05,42.47
371,Ben Schild Angus Brae Vineyard Shiraz 2017,3.9,76,15.99,Australia / South Australia / Barossa / Barossa Valley,Schild Estate,Australian Shiraz,13.79454297,,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",85.0,45.74,22.35,41.02
372,The Black Stump Durif - Shiraz 2021,4.1,818,14.42,Australia / South Eastern Australia,Casella,Australian Shiraz,14.5,"Shiraz/Syrah, Durif","['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",85.0,42.78,21.93,42.63
373,The Boxer Shiraz 2017,4.1,4275,38.0,Australia / South Australia / Fleurieu / McLaren Vale,Mollydooker,Australian Shiraz,16.0,100 Shiraz/Syrah,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",85.0,47.06,22.26,42.96
374,Bin 138 Shiraz - Grenache - Mataro 2012,3.9,1088,37.99,Australia / South Australia / Barossa / Barossa Valley,Penfolds,Australian Rhône Blend Red,14.5,"Shiraz/Syrah, Grenache, Mataro","['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)']",85.0,46.68,12.97,43.1
375,Shotfire Shiraz 2019,3.9,149,20.99,Australia / South Australia / Barossa,Thorn-Clarke,Australian Shiraz,13.79454297,,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",85.0,47.21,19.65,43.26
376,Eileen Hardy Shiraz 1997,4.6,46,40.0,Australia / South Australia / Fleurieu / McLaren Vale,Hardys,Australian Shiraz,13.79454297,,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",84.39,46.03,18.06,41.59
377,Truffle Hound 2021,3.9,92,28.33,Australia / South Australia / Mount Lofty Ranges / Clare Valley,Unico Zelo,,13.79454297,,[],61.73,46.29526972,9.05,53.555
378,The Cigar Cabernet Sauvignon 2012,3.8,534,23.79,Australia / South Australia / Limestone Coast / Coonawarra,Yalumba,Australian Cabernet Sauvignon,14.0,100 Cabernet Sauvignon,"['Beef', 'Lamb', 'Poultry']",67.52,56.08,7.91,54.17
379,Killerman's Run Shiraz 2014,3.8,609,23.99,Australia / South Australia / Mount Lofty Ranges / Clare Valley,Kilikanoon,Australian Shiraz,14.5,100 Shiraz/Syrah,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",85.0,46.77,20.1,43.79
380,The Vincent Grenache 2015,3.9,139,35.0,Australia / South Australia / Barossa / Barossa Valley,Cirillo,,13.79454297,,[],61.73,46.29526972,9.05,53.555
381,Classico Gullyview & Attunga Vineyards 2017,4.0,36,38.0,Australia / South Australia / Mount Lofty Ranges / Clare Valley,Koerner,Australian Shiraz,13.79454297,,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",84.65,54.29,20.45,51.45
382,The Hermit Crab Viognier - Marsanne 2021,3.8,174,16.99,Australia / South Australia / Fleurieu / McLaren Vale,d'Arenberg,,13.79454297,,[],61.73,46.29526972,9.05,53.555
383,Watervale Riesling 2019,3.8,576,15.19,Australia / South Australia / Mount Lofty Ranges / Clare Valley,Jim Barry,Australian Riesling,12.5,100 Riesling,"['Pork', 'Shellfish', 'Poultry', 'Appetizers and snacks', 'Cured Meat']",42.2601,46.29526972,9.05,53.555
384,Shiraz 2020,3.9,195,11.44,Australia / Victoria,The Last Stand,Australian Shiraz,13.79454297,,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",71.83,44.24,19.1,46.82
385,Plexus Red 2018,4.0,148,37.99,Australia / South Australia / Barossa / Barossa Valley,John Duval,Australian Rhône Blend Red,14.5,"49 Shiraz/Syrah, 34 Grenache, 17 Mourvedre","['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)']",85.0,43.74,9.25,43.42
386,The Menzies Cabernet Sauvignon 2013,4.0,269,39.89,Australia / South Australia / Limestone Coast / Coonawarra,Yalumba,Australian Cabernet Sauvignon,14.0,100 Cabernet Sauvignon,"['Beef', 'Lamb', 'Poultry']",66.81,55.92,11.51,51.89
387,Love Symbol Grenache 2019,3.8,29,18.99,Australia / South Australia / Fleurieu / McLaren Vale,Zonte's Footstep,,13.79454297,,[],61.73,46.29526972,9.05,53.555
388,Prelude Vineyards Chardonnay 2016,3.9,476,34.99,Australia / Western Australia / South West Australia / Margaret River,Leeuwin Estate,Australian Chardonnay,13.5,100 Chardonnay,"['Pork', 'Rich fish (salmon, tuna etc)', 'Vegetarian', 'Poultry']",54.04,46.29526972,13.91,50.41
389,Sauvignon Blanc (Metal) 2021,3.9,102,16.11,Australia / South Australia / Barossa / Eden Valley,Berton Vineyard,Australian Sauvignon Blanc,12.5,100 Sauvignon Blanc,"['Shellfish', 'Vegetarian', 'Goat cheese']",38.5561,46.29526972,9.05,53.555
390,Red Silk Shiraz 2010,3.9,96,18.99,Australia / South Australia / Fleurieu / McLaren Vale,Oliverhill,Australian Shiraz,13.79454297,,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",85.0,47.14,20.18,42.58
391,Texture like Sun Sector Red 2020,4.0,33,35.0,Australia / South Australia / Mount Lofty Ranges / Adelaide Hills,Ochota Barrels,,13.79454297,,[],61.73,46.29526972,9.05,53.555
392,Wallace (Shiraz - Grenache) 2017,3.9,462,23.74,Australia / South Australia / Barossa / Barossa Valley,Glaetzer,Australian Rhône Blend Red,14.5,100 Grenache,"['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)']",85.0,48.04,13.9,44.48
393,Red Blend (Batch No. 2 & 6) 2019,4.0,82,13.42,Australia / South Eastern Australia,Gentleman's Collection,,13.79454297,,[],61.73,46.29526972,9.05,53.555
