,Name,Rating,Number of Ratings,Price,Region,Winery,Wine style,Alcohol content,Grapes,Food pairings,Bold,Tannin,Sweet,Acidic
334,Branco (Loureiro) 2019,3.8,796,19.99,Portugal / Minho / Vinho Verde,Quinta do Ameal,Portuguese Vinho Verde White,11.5,100 Loureiro,"['Shellfish', 'Vegetarian', 'Appetizers and snacks']",28.25,46.29526972,1.2,71.22
335,Muralhas de Monção Vinho Verde Branco 2019,3.8,1291,10.99,Portugal / Minho / Vinho Verde,Adega de Monção,Portuguese Vinho Verde White,12.5,"Trajadura, Alvarinho","['Shellfish', 'Vegetarian', 'Appetizers and snacks']",10.32,46.29526972,3.47,74.84
336,Estates Douro 2012,3.8,1296,13.95,Portugal / Duriense / Douro,Churchill's,Portuguese Douro Red,13.5,100 Cabernet Sauvignon,"['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)']",77.98,55.19,15.71,43.59
337,Syrah 2017,4.1,224,28.0,Portugal / Duriense,Quinta do Noval,Northern Portugal Red,13.79454297,,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",77.84,60.8,10.18,44.46
338,Évora Colheita Tinto 2013,4.2,6802,17.99,Portugal / Alentejano / Alentejo / Evora,Cartuxa,Portuguese Alentejo Red,13.79454297,,"['Beef', 'Lamb', 'Veal', 'Poultry']",71.43,45.33,13.56,39.28
339,Nossa Calcário Branco 2020,3.9,55,35.67,Portugal / Beiras,Filipa Pato,Northern Portugal White,13.79454297,,"['Shellfish', 'Appetizers and snacks', 'Lean fish', 'Cured Meat']",47.51,46.29526972,4.82,63.04
340,Vinha Grande Douro 2018,3.9,3980,20.99,Portugal / Duriense / Douro,Casa Ferreirinha,Portuguese Douro Red,14.0,100 Touriga Franca,"['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)']",78.01,55.53,11.15,43.27
341,Duas Quintas Tinto 2018,4.1,2601,17.99,Portugal / Duriense / Douro,Ramos Pinto,Portuguese Douro Red,14.0,"Rabigato, Viosinho","['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)']",79.09,54.84,10.86,43.76
342,Meandro Douro Tinto 2012,3.9,2599,24.96,Portugal / Duriense / Douro,Quinta do Vale Meão,Portuguese Douro Red,13.79454297,,"['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)']",79.57,55.52,10.92,42.71
343,The Senior Tawny Port N.V.,3.8,871,25.99,Portugal / Duriense / Porto,Niepoort,Tawny Port,19.5,"Tinta Amarela, Tinta Francisca, Touriga Nacional, Touriga Franca, Tinta Roriz, Tinto Cao","['Beef', 'Mature and hard cheese']",61.73,46.29526972,9.05,53.555
344,Dona Antonia Reserva Branco Porto N.V.,4.0,1204,25.99,Portugal / Duriense / Porto,Ferreira,White Port,20.0,"Rabigato, Viosinho, Malvasia Fina, Codega de Larinho, Arinto de Bucelas",[],61.73,46.29526972,9.05,53.555
345,Touriga Nacional 2010,3.8,675,35.0,Portugal / Duriense / Douro,Quinta do Vallado,Portuguese Douro Red,13.79454297,,"['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)']",79.37,56.77,11.71,44.9
346,Douro Branco 2018,4.0,52,38.5,Portugal / Duriense / Douro,Muxagat,Northern Portugal White,13.79454297,,"['Shellfish', 'Appetizers and snacks', 'Lean fish', 'Cured Meat']",44.04,46.29526972,12.19,61.73
347,Pomar do Espírito Santo 2016,4.0,869,16.99,Portugal / Lisboa,Manz,Southern Portugal Red,14.0,"Touriga Nacional, Aragonez, Castelao","['Beef', 'Pasta', 'Veal', 'Poultry']",58.86,42.68,10.35,41.44
348,Colheita Branco 2019,3.8,873,14.99,Portugal / Alentejano / Alentejo,Esporão,Southern Portugal White,14.0,Albariño,"['Pasta', 'Pork', 'Shellfish', 'Lean fish']",47.68,46.29526972,16.05,38.05
349,Avô Fausto Tinto 2017,4.1,98,38.99,Portugal / Beiras / Bairrada,Quinta das Bágeiras,Northern Portugal Red,13.3,Maria Gomes,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",75.08,62.84,12.75,53.72
350,Alvarinho Monção e Melgaço 2017,3.9,467,19.99,Portugal / Minho / Vinho Verde / Monção e Melgaço,Joao Portugal Ramos,Portuguese Vinho Verde White,13.79454297,,"['Shellfish', 'Vegetarian', 'Appetizers and snacks']",25.78,46.29526972,4.64,60.25
351,Nat Cool 2019,4.0,1200,23.0,Portugal / Beiras / Bairrada,Niepoort,Northern Portugal Red,12.0,100 Baga,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",70.65,56.89,4.3,52.38
352,Late Bottled Vintage Port 2012,3.8,258,26.99,Portugal / Duriense / Porto,Ramos Pinto,Late Bottled Vintage Port,19.2,"Tinta Francisca, Touriga Nacional","['Beef', 'Mature and hard cheese']",61.73,46.29526972,9.05,53.555
353,First Estate Reserve Ruby Port N.V.,3.8,1500,26.99,Portugal / Duriense / Porto,Taylor's,Ruby Port,20.0,100 Chardonnay,"['Beef', 'Lamb', 'Pork', 'Game (deer, venison)', 'Spicy food', 'Mature and hard cheese']",61.73,46.29526972,9.05,53.555
354,Pombal do Vesuvio Douro 2017,3.9,1583,36.99,Portugal / Duriense / Douro,Quinta do Vesuvio,Portuguese Douro Red,14.5,"Touriga Nacional, Touriga Franca, Tinta Amarela","['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)']",76.2,52.9,13.77,42.58
355,Tawny Port 10 Year Old N.V.,4.0,833,30.0,Portugal / Duriense / Porto,Quinta da Romaneira,Tawny Port,19.5,"Touriga Nacional, Touriga Franca, Tinta Roriz, Tinta Barroca","['Beef', 'Mature and hard cheese']",61.73,46.29526972,9.05,53.555
356,Dona Ermelinda Reserva Palmela 2019,4.1,1012,12.99,Portugal / Península de Setúbal / Palmela,Casa Ermelinda Freitas,Southern Portugal Red,14.5,"Castelao, Trincadeira, Cabernet Sauvignon, Touriga Nacional","['Beef', 'Pasta', 'Veal', 'Poultry']",64.28,42.25,17.41,38.69
357,Xisto Ilimitado 2018,3.8,1022,28.0,Portugal / Duriense / Douro,Luis Seabra,Portuguese Douro Red,12.0,"Rabigato, Viosinho, Godello","['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)']",74.66,57.59,8.52,50.48
358,Garrafeira 2009,4.1,98,32.33,Portugal / Beiras / Bairrada,Quinta da Vacariça,Northern Portugal Red,13.79454297,,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",71.72,63.07,11.53,49.5
359,L.B.V Port 2016,3.8,336,28.33,Portugal / Duriense / Porto,Kopke,Late Bottled Vintage Port,13.79454297,,"['Beef', 'Mature and hard cheese']",61.73,46.29526972,9.05,53.555
360,Beiras Vinhas Velhas Branco 2020,4.0,346,17.99,Portugal / Beiras,Luis Pato,Northern Portugal White,12.5,100 Sercialinho,"['Shellfish', 'Appetizers and snacks', 'Lean fish', 'Cured Meat']",44.97,46.29526972,10.61,61.16
361,Arinto 2017,3.8,26,16.99,Portugal / Lisboa,Casal do Ramilo,Southern Portugal White,13.79454297,,"['Pasta', 'Pork', 'Shellfish', 'Lean fish']",50.22,46.29526972,5.16,37.37
362,Beiras Vinhas Velhas Tinto 2015,3.8,359,32.99,Portugal / Beiras,Luis Pato,Northern Portugal Red,13.0,Baga,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",80.48,59.22,7.84,47.67
363,Quartzo Branco 2018,4.3,30,32.99,Portugal / Alentejano,Cabeças do Reguengo,Southern Portugal White,13.79454297,,"['Pasta', 'Pork', 'Shellfish', 'Lean fish']",52.17,46.29526972,9.05,37.73
364,Colheita Port 1999,4.2,1030,55.99,Portugal / Duriense / Porto,Kopke,Colheita Port,20.0,"Touriga Nacional, Touriga Franca, Tinta Roriz, Tinto Cao, Tinta Barroca","['Beef', 'Mature and hard cheese']",61.73,46.29526972,9.05,53.555
365,Grande Reserve Alentejano 2015,4.1,292,18.99,Portugal / Alentejano,Santos da Casa,Southern Portugal Red,13.79454297,,"['Beef', 'Pasta', 'Veal', 'Poultry']",69.59,38.41,1.07,41.61
366,Late Bottled Vintage Port 2017,4.1,378,23.99,Portugal / Duriense / Porto,W. & J. Graham's,Late Bottled Vintage Port,20.0,Touriga Franca,['Beef'],61.73,46.29526972,9.05,53.555
367,A Touriga Vai Nua (Unoaked) 2018,3.8,512,39.45,Portugal / Alentejano / Alentejo,Fitapreta,Portuguese Alentejo Red,13.79454297,,"['Beef', 'Lamb', 'Veal', 'Poultry']",72.92,38.48,15.86,44.24
368,Pombal do Vesuvio Douro 2018,4.2,1268,36.99,Portugal / Duriense / Douro,Quinta do Vesuvio,Portuguese Douro Red,14.5,"Touriga Nacional, Touriga Franca, Tinta Amarela","['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)']",76.2,52.9,13.77,42.58
369,Douro Manoella Branco 2019,3.8,227,26.99,Portugal / Duriense / Douro,Wine & Soul,Northern Portugal White,12.0,"Gouveio, Rabigato, Viosinho","['Shellfish', 'Appetizers and snacks', 'Lean fish', 'Cured Meat']",44.55,46.29526972,3.07,60.43
370,Amphora Tinto 2019,3.9,228,16.99,Portugal / Alentejano / Alentejo,Herdade do Rocim,Portuguese Alentejo Red,12.0,"Antão Vaz, Perrum","['Beef', 'Lamb', 'Veal', 'Poultry']",67.05,37.56,13.45,39.5
371,10 Years Old Tawny Porto N.V.,3.9,347,25.99,Portugal / Duriense / Porto,Quinta de Santa Eufémia,Tawny Port,13.79454297,,"['Beef', 'Mature and hard cheese']",61.73,46.29526972,9.05,53.555
372,Douro Redoma Branco 2020,4.2,580,31.12,Portugal / Duriense / Douro,Niepoort,Northern Portugal White,12.0,100 Rabigato,"['Shellfish', 'Appetizers and snacks', 'Lean fish', 'Cured Meat']",44.76,46.29526972,4.8,63.5
373,QTA. Velha Reserva 2014,4.0,110,29.99,Portugal / Duriense / Douro,Quinta das Apegadas,Portuguese Douro Red,13.79454297,,"['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)']",81.88,59.81,6.18,38.59
374,FP Bical - Arinto 2020,4.0,160,16.99,Portugal / Beiras / Bairrada,Filipa Pato,Northern Portugal White,13.79454297,,"['Shellfish', 'Appetizers and snacks', 'Lean fish', 'Cured Meat']",40.32,46.29526972,3.89,64.55
375,Nat Cool 2020,3.9,2457,23.0,Portugal / Beiras / Bairrada,Niepoort,Northern Portugal Red,12.5,100 Baga,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",70.65,56.89,4.3,52.38
376,Sol Real 2020,3.8,48,10.0,Portugal / Minho / Vinho Verde,Quinta da Lixa,Portuguese Vinho Verde White,13.79454297,,"['Shellfish', 'Vegetarian', 'Appetizers and snacks']",2.82,46.29526972,9.05,77.78
377,Ruby Port N.V.,3.8,1419,12.99,Portugal / Duriense / Porto,Burmester,Ruby Port,19.5,"Tinta Madeira, Pinot Noir, Touriga Nacional, Touriga Franca, Tinta Roriz, Tinta Barroca","['Beef', 'Veal', 'Pork', 'Game (deer, venison)', 'Rich fish (salmon, tuna etc)', 'Mature and hard cheese', 'Poultry']",61.73,46.29526972,9.05,53.555
378,Quinta de Ervamoira 10 Year Old Tawny Port N.V.,4.1,3873,38.99,Portugal / Duriense / Porto,Ramos Pinto,Tawny Port,20.0,"Tinta Cão, Tinta Roriz","['Beef', 'Mature and hard cheese']",61.73,46.29526972,9.05,53.555
379,Late Bottled Vintage Port 2016,4.0,122,25.99,Portugal / Duriense / Porto,Burmester,Late Bottled Vintage Port,20.0,"Tinta Roriz, Tinto Cao, Tinta Barroca, Touriga Nacional, Touriga Franca","['Beef', 'Mature and hard cheese']",61.73,46.29526972,9.05,53.555
380,Porto Crusted N.V.,4.0,828,49.99,Portugal / Duriense / Porto,Niepoort,Crusted Port,19.5,100 Tinta Amarela,"['Beef', 'Mature and hard cheese']",61.73,46.29526972,9.05,53.555
381,Tawny Port N.V.,3.7,1225,25.99,Portugal / Duriense / Porto,Barros,Tawny Port,19.5,100 Tinta Roriz,"['Beef', 'Mature and hard cheese']",61.73,46.29526972,9.05,53.555
382,Secreto Alvarinho Reserva 2019,4.0,34,22.99,Portugal / Minho / Vinho Verde / Monção e Melgaço,Quinta do Regueiro,Portuguese Vinho Verde White,13.79454297,,"['Shellfish', 'Vegetarian', 'Appetizers and snacks']",22.45,46.29526972,13.13,59.63
383,Estates Douro 2014,3.8,1164,36.0,Portugal / Duriense / Douro,Churchill's,Portuguese Douro Red,13.5,"Touriga Nacional, Touriga Franca, Tinta Roriz","['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)']",77.98,55.19,15.71,43.59
384,Branco 2015,4.0,79,31.99,Portugal / Beiras / Dão,M.O.B,Northern Portugal White,13.79454297,,"['Shellfish', 'Appetizers and snacks', 'Lean fish', 'Cured Meat']",44.18,46.29526972,2.93,67.87
385,Reserve White Port N.V.,3.9,436,12.99,Portugal / Duriense / Porto,Rozès,White Port,13.79454297,,[],61.73,46.29526972,9.05,53.555
386,Loureiro 2019,3.8,363,13.0,Portugal / Minho / Vinho Verde,Quinta da Lixa,Portuguese Vinho Verde White,13.79454297,,"['Shellfish', 'Vegetarian', 'Appetizers and snacks']",7.61,46.29526972,0.9,76.38
387,Loureiro 2021,3.9,64,16.99,Portugal / Minho / Vinho Verde,Aphros,Portuguese Vinho Verde White,11.0,100 Loureiro,"['Shellfish', 'Vegetarian', 'Appetizers and snacks']",9.16,46.29526972,2.33,79.11
388,White Port N.V.,3.8,1336,24.99,Portugal / Duriense / Porto,Churchill's,White Port,19.5,100 Baga,[],61.73,46.29526972,9.05,53.555
389,Meandro Douro Tinto 2019,4.1,1767,25.0,Portugal / Duriense / Douro,Quinta do Vale Meão,Portuguese Douro Red,14.0,Rabigato,"['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)']",79.57,55.52,10.92,42.71
390,Esporão Reserva Branco 2021,4.2,366,18.45,Portugal / Alentejano / Alentejo,Esporão,Southern Portugal White,14.0,"Arinto de Bucelas, Roupeiro, Antão Vaz","['Pasta', 'Pork', 'Shellfish', 'Lean fish']",52.68,46.29526972,12.02,32.47
391,Solos de Granito Alvarinho 2019,3.9,75,25.0,Portugal / Minho,Aveleda,Northern Portugal White,13.0,100 Alvarinho,"['Shellfish', 'Appetizers and snacks', 'Lean fish', 'Cured Meat']",41.07,46.29526972,2.88,64.47
392,Península de Setúbal Quinta da Bacalhôa Cabernet Sauvignon 2016,4.2,2698,27.12,Portugal / Península de Setúbal,Bacalhôa,Southern Portugal Red,14.5,100 Cabernet Sauvignon,"['Beef', 'Pasta', 'Veal', 'Poultry']",65.29,45.88,12.7,43.27
393,Alentejano Moon Harvested 2018,4.4,519,34.99,Portugal / Alentejano,Herdade dos Grous,Southern Portugal Red,14.5,100 Alicante Bouschet,"['Beef', 'Pasta', 'Veal', 'Poultry']",72.7,41.94,17.0,43.85
394,Tinto 2011,3.9,528,19.99,Portugal / Alentejano / Alentejo,Quinta da Terrugem,Portuguese Alentejo Red,13.79454297,,"['Beef', 'Lamb', 'Veal', 'Poultry']",72.65,42.52,20.82,41.14
395,Meandro Douro Tinto 2013,3.9,2949,19.95,Portugal / Duriense / Douro,Quinta do Vale Meão,Portuguese Douro Red,13.79454297,,"['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)']",79.57,55.52,10.92,42.71
396,5 Years Old Finest Full Rich Madeira N.V.,3.9,1391,25.99,Portugal / Terras Madeirenses / Madeira,Henriques & Henriques,Portuguese Madeira,19.0,100 Malvasia,"['Sweet desserts', 'Appetizers and snacks']",85.0,46.29526972,85.0,63.4
397,Heritage Ruby Port N.V.,3.9,3154,24.99,Portugal / Duriense / Porto,Warre's,Ruby Port,19.0,"Tinta Cão, Tinta Francisca, Touriga Nacional, Touriga Franca, Tinta Roriz, Tinto Cao, Tinta Barroca","['Beef', 'Mature and hard cheese']",61.73,46.29526972,9.05,53.555
398,Douro Duas Quintas Branco 2019,4.0,778,15.99,Portugal / Duriense / Douro,Ramos Pinto,Northern Portugal White,13.5,"Rabigato, Viosinho","['Shellfish', 'Appetizers and snacks', 'Lean fish', 'Cured Meat']",47.85,46.29526972,8.86,60.43
399,Douro Red 2018,3.8,780,18.99,Portugal / Duriense / Douro,Quinta de La Rosa,Portuguese Douro Red,13.5,"Gouveio, Rabigato, Viosinho, Roupeiro, Malvasia Fina","['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)']",80.22,56.04,13.39,45.9
400,Camaleão Alvarinho 2020,3.8,96,43.89,Portugal / Minho / Vinho Verde,J. Cabral Almeida Wines,Portuguese Vinho Verde White,13.79454297,,"['Shellfish', 'Vegetarian', 'Appetizers and snacks']",10.59,46.29526972,4.0,75.64
401,Arinto - Chardonnay Reserva 2019,3.9,434,12.0,Portugal / Tejo,Quinta da Alorna,Southern Portugal White,13.0,"Chardonnay, Arinto de Bucelas","['Pasta', 'Pork', 'Shellfish', 'Lean fish']",46.5,46.29526972,12.17,38.44
402,DNMC - Dinamico Branco 2020,3.8,132,16.97,Portugal / Beiras / Bairrada,Filipa Pato,Northern Portugal White,11.5,"Arinto de Bucelas, Bical","['Shellfish', 'Appetizers and snacks', 'Lean fish', 'Cured Meat']",38.75,46.29526972,1.42,66.1
403,Guimaraens Vintage Port 1998,4.0,309,54.5,Portugal / Duriense / Porto,Fonseca,Vintage Port,20.5,100 Touriga Franca,"['Beef', 'Mature and hard cheese']",61.73,46.29526972,9.05,53.555
404,Crasto Superior Branco 2018,3.9,343,33.5,Portugal / Duriense / Douro,Quinta do Crasto,Northern Portugal White,12.5,"Verdelho, Viosinho","['Shellfish', 'Appetizers and snacks', 'Lean fish', 'Cured Meat']",47.65,46.29526972,5.74,63.98
405,Duas Quintas Tinto 2016,4.0,1526,17.99,Portugal / Duriense / Douro,Ramos Pinto,Portuguese Douro Red,13.0,100 Tempranillo,"['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)']",79.09,54.84,10.86,43.76
406,Phaunus Loureiro 2020,3.9,288,26.99,Portugal / Minho / Vinho Verde,Aphros,Portuguese Vinho Verde White,11.0,100 Loureiro,"['Shellfish', 'Vegetarian', 'Appetizers and snacks']",11.6,46.29526972,1.78,76.25
407,Alentejano Tinto 2019,4.1,1715,36.08,Portugal / Alentejano,Herdade dos Grous,Southern Portugal Red,13.5,"Gouveio, Antão Vaz","['Beef', 'Pasta', 'Veal', 'Poultry']",68.02,39.8,14.94,40.04
408,Douro Reserva Red 2017,4.1,959,32.0,Portugal / Duriense / Douro,Quinta do Portal,Portuguese Douro Red,14.5,"45 Touriga Nacional, 40 Tinta Roriz, 15 Touriga Franca","['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)']",81.49,57.02,10.78,43.71
409,Reserva Tinto 2018,3.8,138,13.33,Portugal / Alentejano,Vila Santa,Southern Portugal Red,13.79454297,,"['Beef', 'Pasta', 'Veal', 'Poultry']",69.96,42.76,13.67,43.92
410,Estates Douro 2011,3.8,1177,13.95,Portugal / Duriense / Douro,Churchill's,Portuguese Douro Red,13.79454297,,"['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)']",77.98,55.19,15.71,43.59
411,5 Years Medium Dry Madeira N.V.,3.8,68,25.99,Portugal / Terras Madeirenses / Madeira,D'Oliveiras,Portuguese Madeira,19.0,100 Verdelho,"['Sweet desserts', 'Appetizers and snacks']",85.0,46.29526972,85.0,68.27
412,Touriga Nacional 2019,4.0,260,17.0,Portugal / Alentejano / Alentejo,Herdade do Rocim,Southern Portugal Red,14.5,100 Touriga Nacional,"['Beef', 'Pasta', 'Veal', 'Poultry']",70.64,44.77,14.29,43.28
413,Lagar de Baixo Baga 2016,3.8,247,26.0,Portugal / Beiras / Bairrada,Quinta de Baixo,Northern Portugal Red,11.0,100 Baga,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",66.59,57.21,4.56,51.48
414,Clima Tinto 2015,3.8,328,18.99,Portugal / Lisboa,Capucha,Southern Portugal Red,13.79454297,,"['Beef', 'Pasta', 'Veal', 'Poultry']",59.11,40.04,9.58,46.31
415,Colheita Porto 2007,4.1,49,40.0,Portugal / Duriense / Porto,Quinta de Santa Eufémia,Colheita Port,19.0,"Mourisco, Tinta Cão, Touriga Nacional, Touriga Franca, Tinta Roriz, Tinta Barroca, Tinta Amarela","['Beef', 'Mature and hard cheese']",61.73,46.29526972,9.05,53.555
416,QP. Touriga Nacional 2012,4.1,138,19.99,Portugal / Alentejano,Marcolino Sébo,Southern Portugal Red,13.79454297,,"['Beef', 'Pasta', 'Veal', 'Poultry']",76.53,45.72,9.89,45.75
417,Espadeiro Rosé 2020,3.9,128,14.17,Portugal / Minho / Vinho Verde,Casal de Ventozela,,13.79454297,,[],61.73,46.29526972,9.05,53.555
418,Allo Alvarinho - Loureiro 2020,3.9,1191,13.33,Portugal / Minho / Vinho Verde / Monção e Melgaço,Soalheiro,Portuguese Vinho Verde White,11.5,100 Albariño,"['Shellfish', 'Vegetarian', 'Appetizers and snacks']",10.1,46.29526972,4.27,74.32
419,Special Tawny Porto N.V.,4.1,432,16.99,Portugal / Duriense / Porto,Taylor's,Tawny Port,20.0,"Tinto Cao, Tinta Barroca, Touriga Nacional, Touriga Franca, Tinta Roriz","['Beef', 'Mature and hard cheese']",61.73,46.29526972,9.05,53.555
420,Finest Reserve Ruby Port N.V.,3.9,107,24.98,Portugal / Duriense / Porto,Churchill's,Ruby Port,20.0,"Tinta Francisca, Touriga Nacional, Touriga Franca, Tinta Roriz, Tinto Cao, Tinta Barroca","['Beef', 'Mature and hard cheese']",61.73,46.29526972,9.05,53.555
421,Tinto 2015,3.8,1237,19.25,Portugal / Alentejano,Dona Maria,Southern Portugal Red,14.0,Cabernet Sauvignon,"['Beef', 'Pasta', 'Veal', 'Poultry']",65.39,42.84,10.64,42.84
422,Xisto Ilimitado Branco 2020,4.0,413,27.99,Portugal / Duriense / Douro,Luis Seabra,Northern Portugal White,12.5,100 Rabigato,"['Shellfish', 'Appetizers and snacks', 'Lean fish', 'Cured Meat']",48.29,46.29526972,4.65,64.87
423,10 Years old Tawny Porto N.V.,4.2,496,10.99,Portugal / Duriense / Porto,Azul Portugal,Tawny Port,13.79454297,,"['Beef', 'Mature and hard cheese']",61.73,46.29526972,9.05,53.555
424,Late Bottled Vintage Port 2014,3.8,30,25.99,Portugal / Duriense / Porto,Quinta do Noval,Late Bottled Vintage Port,20.0,"Tinta Barroca, Touriga Nacional, Touriga Franca, Tinta Roriz, Tinto Cao","['Beef', 'Mature and hard cheese']",61.73,46.29526972,9.05,53.555
425,Vinho Verde Loureiro - Alvarinho 2019,3.8,2317,15.83,Portugal / Minho / Vinho Verde,Aveleda,Portuguese Vinho Verde White,11.0,100 Alvarinho,"['Shellfish', 'Vegetarian', 'Appetizers and snacks']",10.04,46.29526972,2.23,74.23
426,Touriga Nacional em Rosé 2019,4.0,231,20.16,Portugal / Duriense / Douro,Maçanita,,13.79454297,,[],61.73,46.29526972,9.05,53.555
427,Alvarinho 2016,3.9,233,26.14,Portugal / Minho,Conde Villar,Northern Portugal White,13.0,100 Albariño,"['Shellfish', 'Appetizers and snacks', 'Lean fish', 'Cured Meat']",44.24,46.29526972,6.4,52.51
428,Port Late Bottled Vintage 2000,4.0,67,44.99,Portugal / Duriense / Porto,Rozès,Late Bottled Vintage Port,13.79454297,,"['Beef', 'Mature and hard cheese']",61.73,46.29526972,9.05,53.555
429,Clássico Tinto 2019,3.9,42,12.0,Portugal / Transmontano / Trás-os-Montes,Montalegre,Northern Portugal Red,13.79454297,,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",71.02,50.69,13.37,42.92
430,10 Years Old White Port N.V.,4.1,648,19.99,Portugal / Duriense / Porto,Quinta de Santa Eufémia,White Port,13.79454297,,[],61.73,46.29526972,9.05,53.555
431,Dorna Velha Tinto 2017,3.8,92,16.99,Portugal / Duriense / Douro,Quinta do Silval,Portuguese Douro Red,13.79454297,,"['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)']",63.89,52.5,16.95,44.5
432,Assobio Douro Branco 2020,3.8,226,14.99,Portugal / Duriense / Douro,Esporão,Northern Portugal White,14.0,"Codega de Larinho, Verdelho, Gouveio, Rabigato, Viosinho","['Shellfish', 'Appetizers and snacks', 'Lean fish', 'Cured Meat']",41.21,46.29526972,10.21,60.71
433,Porto 10 Years Old Tawny N.V.,4.0,2399,36.94,Portugal / Duriense / Porto,Niepoort,Tawny Port,20.0,"Tinta Amarela, Tinta Francisca, Touriga Nacional, Touriga Franca, Tinta Roriz, Tinto Cao","['Beef', 'Mature and hard cheese']",61.73,46.29526972,9.05,53.555
434,Alvada Rich 5 Year Old Madeira N.V.,3.9,674,25.99,Portugal / Terras Madeirenses / Madeira,Blandy's,Portuguese Madeira,19.0,"Bual, Malmsey","['Sweet desserts', 'Appetizers and snacks']",85.0,46.29526972,85.0,65.7
435,Crasto Superior Branco 2017,4.0,549,35.0,Portugal / Duriense / Douro,Quinta do Crasto,Northern Portugal White,13.5,"60 Viosinho, 40 Verdejo","['Shellfish', 'Appetizers and snacks', 'Lean fish', 'Cured Meat']",47.65,46.29526972,5.74,63.98
436,Baga Reserva 2017,4.0,636,14.99,Portugal / Beiras / Bairrada,Marquês de Marialva,Northern Portugal Red,13.5,Baga,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",75.48,51.66,17.39,43.59
437,10 Years Old Madeira Bual Medium Rich N.V.,4.2,210,25.99,Portugal / Terras Madeirenses / Madeira,Cossart Gordon,Portuguese Madeira,19.0,100 Bual,"['Sweet desserts', 'Appetizers and snacks']",84.43,46.29526972,84.43,67.94
438,Vinho Verde Rosé 2021,3.8,48,15.99,Portugal / Minho / Vinho Verde,Mapreco,,13.79454297,,[],61.73,46.29526972,9.05,53.555
439,Curtimenta Alvarinho 2019,4.3,67,34.97,Portugal / Minho / Vinho Verde / Monção e Melgaço,Anselmo Mendes,Portuguese Vinho Verde White,13.0,100 Alvarinho,"['Shellfish', 'Vegetarian', 'Appetizers and snacks']",24.82,46.29526972,6.02,73.44
440,Late Bottled Vintage Port 2002,4.2,440,34.99,Portugal / Duriense / Porto,Warre's,Late Bottled Vintage Port,20.0,"Tinta Cão, Tinta Francisca, Touriga Nacional, Tinta Roriz, Tinta Barroca","['Beef', 'Mature and hard cheese']",61.73,46.29526972,9.05,53.555
441,The Tawny Port N.V.,4.0,5183,14.99,Portugal / Duriense / Porto,W. & J. Graham's,Tawny Port,20.0,100 Touriga Nacional,"['Beef', 'Mature and hard cheese']",61.73,46.29526972,9.05,53.555
442,Granit Alvarinho 2020,4.1,823,28.0,Portugal / Minho / Vinho Verde / Monção e Melgaço,Soalheiro,Portuguese Vinho Verde White,12.5,100 Albariño,"['Shellfish', 'Vegetarian', 'Appetizers and snacks']",17.93,46.29526972,4.82,76.09
443,Dalva Tawny 10 Years Old Port N.V.,4.0,589,24.99,Portugal / Duriense / Porto,C. da Silva,Tawny Port,20.0,"Tinta Cão, Touriga Nacional","['Beef', 'Mature and hard cheese']",61.73,46.29526972,9.05,53.555
444,10 Year Old Verdelho Madeira (Medium Dry) N.V.,4.0,655,10.99,Portugal / Terras Madeirenses / Madeira / Verdelho Madeira,Blandy's,Portuguese Madeira,19.0,100 Verdelho,"['Sweet desserts', 'Appetizers and snacks']",85.0,46.29526972,81.38,68.71
445,Esteva Douro 2017,3.8,7348,14.99,Portugal / Duriense / Douro,Casa Ferreirinha,Portuguese Douro Red,12.5,"Bourboulenc, Touriga Franca, Tinta Roriz","['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)']",69.62,51.45,13.35,41.83
446,His Eminence's Choice 10 Years Old Tawny Port N.V.,3.9,418,14.49,Portugal / Duriense / Porto,Delaforce,Tawny Port,20.0,"Touriga Nacional, Touriga Franca, Tinta Roriz","['Beef', 'Mature and hard cheese']",61.73,46.29526972,9.05,53.555
