,Name,Rating,Number of Ratings,Price,Region,Winery,Wine style,Alcohol content,Grapes,Food pairings,Bold,Tannin,Sweet,Acidic
1158,Maiana Salice Salentino Rosso 2017,4.0,412,13.99,Italy / Southern Italy / Puglia / Salice Salentino,Leone de Castris,Southern Italy Red,13.5,100 Negroamaro,"['Beef', 'Pasta', 'Lamb']",77.42,38.55,32.04,28.44
1159,Terrarossa Chianti Classico 2018,4.0,35,25.99,Italy / Central Italy / Toscana / Chianti / Chianti Classico,Melini,Italian Chianti,13.79454297,,"['Beef', 'Veal', 'Poultry']",44.03,58.96,8.06,68.23
1160,Riserva 2016,4.1,194,19.99,Italy / Northern Italy / Veneto / Colli Euganei,Vignalta,Northern Italy Red,14.0,"Cabernet Sauvignon, Merlot","['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)']",63.28,41.9,14.75,32.57
1161,Morellino di Scansano 2017,3.9,44,15.57,Italy / Central Italy / Toscana / Morellino di Scansano,Mocali,Tuscan Red,13.5,100 Sangiovese,"['Beef', 'Lamb', 'Veal', 'Poultry', 'Cured Meat']",48.67,40.82,9.05,43.91
1162,Bianco (Garganega - Chardonnay) 2018,4.1,2772,14.93,Italy / Northern Italy / Veneto,Scaia,Northern Italy White,12.5,"55 Garganega, 45 Chardonnay","['Pasta', 'Shellfish', 'Mature and hard cheese', 'Lean fish', 'Cured Meat']",60.58,46.29526972,24.5,51.48
1163,Villa Antinori Chianti Classico Riserva 2018,4.1,2893,34.99,Italy / Central Italy / Toscana / Chianti / Chianti Classico,Antinori,Italian Chianti,14.0,100 Sangiovese,"['Beef', 'Veal', 'Poultry']",48.93,55.82,9.05,53.555
1164,Solosole Vermentino 2019,4.0,973,22.99,Italy / Central Italy / Toscana / Bolgheri,Poggio Al Tesoro,Central Italy White,13.5,100 Vermentino,"['Pasta', 'Vegetarian', 'Appetizers and snacks', 'Lean fish', 'Cured Meat']",45.59,46.29526972,21.46,66.43
1165,Santa Cecilia Nero d'Avola 2013,3.9,500,41.67,Italy / Southern Italy / Terre Siciliane,Planeta,Southern Italy Red,13.5,100 Nero d'Avola,"['Beef', 'Pasta', 'Lamb']",81.82,41.71,27.53,29.61
1166,Palazzo della Torre 2011,4.0,5375,17.99,Italy / Northern Italy / Veneto / Verona,Allegrini,Northern Italy Red,13.5,100 Corvina,"['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)']",65.86,38.37,17.64,26.0
1167,Gewürztraminer 2021,4.0,33,32.35,Italy / Northern Italy / Trentino-Alto Adige / Südtirol - Alto Adige,Kellerei Eisacktal - Cantina Valle Isarco,Northern Italy Gewürztraminer,14.0,Gewürztraminer,"['Pork', 'Rich fish (salmon, tuna etc)', 'Spicy food', 'Poultry', 'Mild and soft cheese']",64.33,46.29526972,38.21,30.01
1168,Perricone Guarnaccio Regaleali 2018,3.9,312,15.83,Italy / Southern Italy / Terre Siciliane,Tasca d'Almerita,Southern Italy Red,13.0,100 Perricone,"['Beef', 'Pasta', 'Lamb']",76.49,44.27,23.69,33.38
1169,Chianti Classico Clemente VII 2014,3.8,701,19.99,Italy / Central Italy / Toscana / Chianti / Chianti Classico,Castelli del Grevepesa,Italian Chianti,14.0,Sangiovese,"['Beef', 'Veal', 'Poultry']",48.15,57.33,5.25,63.47
1170,Vigna Santa Margherita Vernaccia di San Gimignano 2017,3.9,189,26.25,Italy / Central Italy / Toscana / San Gimignano / Vernaccia di San Gimignano,Panizzi,Central Italy White,13.5,Vernaccia,"['Pasta', 'Vegetarian', 'Appetizers and snacks', 'Lean fish', 'Cured Meat']",46.81,46.29526972,19.07,63.68
1171,Vitalba Albana in Anfora 2020,4.0,337,39.99,Italy / Northern Italy / Emilia-Romagna / Romagna,Tre Monti,Northern Italy White,14.5,100 Albana,"['Pasta', 'Shellfish', 'Mature and hard cheese', 'Lean fish', 'Cured Meat']",65.94,46.29526972,27.23,52.33
1172,Castello della Sala San Giovanni della Sala Classico Superiore 2021,4.1,366,23.99,Italy / Central Italy / Umbria / Orvieto,Antinori,Central Italy White,12.0,"Viognier, Pinot Blanc, Grechetto, Procanico","['Pasta', 'Vegetarian', 'Appetizers and snacks', 'Lean fish', 'Cured Meat']",42.07,46.29526972,24.95,64.14
1173,Pistus Etna Rosso 2019,3.9,185,30.5,Italy / Southern Italy / Terre Siciliane / Etna,I Custodi,Southern Italy Red,13.79454297,,"['Beef', 'Pasta', 'Lamb']",75.24,46.51,19.72,38.77
1174,Il Doc 2017,3.9,35,34.99,Italy / Southern Italy / Sardegna / Carignano del Sulcis,Tenuta La Sabbiosa - Biomar,Southern Italy Red,14.0,Carignan,"['Beef', 'Pasta', 'Lamb']",59.03,42.6,9.05,53.555
1175,Morellino di Scansano Riserva 2017,4.0,466,30.99,Italy / Central Italy / Toscana / Morellino di Scansano,Fattoria le Pupille,Tuscan Red,14.0,100 Sangiovese,"['Beef', 'Lamb', 'Veal', 'Poultry', 'Cured Meat']",48.55,42.84,6.83,47.13
1176,Platinum N.V.,4.0,591,12.99,Italy / Northern Italy / Piemonte,Stella Rosa,,13.79454297,,[],61.73,46.29526972,9.05,53.555
1177,Nebbiolo Langhe 2020,4.0,196,31.99,Italy / Northern Italy / Piemonte / Langhe,Massolino,Italian Nebbiolo,14.0,100 Nebbiolo,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",61.61,79.95,1.85,84.01
1178,San Paolo Verdicchio dei Castelli di Jesi Riserva Classico 2016,3.9,268,40.83,Italy / Central Italy / Marche / Verdicchio dei Castelli di Jesi / Verdicchio dei Castelli di Jesi Riserva,Pievalta,Central Italy White,13.5,100 Verdicchio,"['Pasta', 'Vegetarian', 'Appetizers and snacks', 'Lean fish', 'Cured Meat']",47.82,46.29526972,22.14,66.56
1179,Carolina Marengo 2013,3.8,184,26.99,Italy / Southern Italy / Terre Siciliane / Sicilia,Feudi del Pisciotto,Southern Italy Red,13.79454297,,"['Beef', 'Pasta', 'Lamb']",81.32,43.96,29.67,29.6
1180,Colli di Salerno Rosso 2012,4.2,197,39.99,Italy / Southern Italy / Campania / Colli di Salerno,Montevetrano,Southern Italy Red,13.5,"Cabernet Sauvignon, Aglianico","['Beef', 'Pasta', 'Lamb']",80.95,45.63,24.76,30.01
1181,Le Cince Cerasuolo d'Abruzzo 2019,4.1,58,35.0,Italy / Central Italy / Abruzzo / Cerasuolo d'Abruzzo,De Fermo,Central Italy Red,13.79454297,,"['Beef', 'Pasta', 'Veal', 'Poultry']",44.78,42.9,2.44,49.31
1182,Lagrein Rosé 2020,4.1,42,22.5,Italy / Northern Italy / Trentino-Alto Adige / Südtirol - Alto Adige,Andrian,,13.79454297,,[],61.73,46.29526972,9.05,53.555
1183,Collio Friulano 2019,3.9,276,32.99,Italy / Northern Italy / Friuli-Venezia Giulia / Collio,Schiopetto,Northern Italy White,13.0,100 Friulano,"['Pasta', 'Shellfish', 'Mature and hard cheese', 'Lean fish', 'Cured Meat']",60.57,46.29526972,20.99,50.66
1184,Alicante 2019,4.1,92,35.0,Italy / Central Italy / Toscana / Costa Toscana,Ampeleia,Tuscan Red,13.79454297,,"['Beef', 'Lamb', 'Veal', 'Poultry', 'Cured Meat']",39.84,41.69,1.92,51.57
1185,Alanera Rosso Veronese 2018,3.9,1354,15.99,Italy / Northern Italy / Veneto / Verona / Rosso Veronese,Zenato,Northern Italy Red,13.5,100 Corvina,"['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)']",65.43,38.6,17.31,26.09
1186,Capitel Nicalò Valpolicella Superiore 2017,3.8,309,18.0,Italy / Northern Italy / Veneto / Valpolicella,Tedeschi,Italian Valpolicella Red,13.5,"35 Corvina, 35 Corvinone, 20 Rondinella, 10 Rossignola","['Beef', 'Pasta', 'Veal', 'Poultry']",44.91,31.64,15.69,54.82
1187,Riserva Ducale Chianti Classico 2018,3.9,1873,22.95,Italy / Central Italy / Toscana / Chianti / Chianti Classico,Ruffino,Italian Chianti,13.5,100 Sangiovese,"['Beef', 'Veal', 'Poultry']",45.27,54.72,2.4,64.36
1188,Cento Filari Lugana 2020,3.8,107,24.41,Italy / Northern Italy / Lombardia / Lugana,Cesari,Northern Italy White,13.0,100 Verdicchio,"['Pasta', 'Shellfish', 'Mature and hard cheese', 'Lean fish', 'Cured Meat']",58.36,46.29526972,21.4,50.04
1189,Terre a Mano Carmignano Rosso 2013,4.0,292,28.67,Italy / Central Italy / Toscana / Carmignano,Bacchereto,Tuscan Red,14.5,"Canaiolo Nero, Cabernet Sauvignon, Sangiovese","['Beef', 'Lamb', 'Veal', 'Poultry', 'Cured Meat']",54.29,45.23,12.06,48.14
1190,Calvarino Soave Classico 2018,3.9,852,32.43,Italy / Northern Italy / Veneto / Soave / Soave Classico,Pieropan,Italian Soave,12.0,100 Garganega,"['Shellfish', 'Vegetarian', 'Appetizers and snacks', 'Lean fish']",31.72,46.29526972,3.85,58.21
1191,Cycnus Pigato Riviera Ligure di Ponente 2021,4.0,48,23.99,Italy / Northern Italy / Liguria / Riviera Ligure di Ponente,Gorleri,Northern Italy White,13.0,100 Pigato,"['Pasta', 'Shellfish', 'Mature and hard cheese', 'Lean fish', 'Cured Meat']",52.67,46.29526972,16.7,50.83
1192,Salina Bianco 2021,3.8,48,31.62,Italy / Southern Italy / Terre Siciliane / Salina,Hauner,Southern Italy White,13.79454297,,"['Shellfish', 'Vegetarian', 'Appetizers and snacks']",56.62,46.29526972,5.92,39.45
1193,Vin Santo del Chianti Classico 2009,4.0,39,25.09,Italy / Central Italy / Toscana / Vin Santo / Vin Santo del Chianti Classico,Borgo Scopeto,,13.79454297,,[],61.73,46.29526972,9.05,53.555
1194,Spoleto Trebbiano Spoletino 2019,4.0,212,15.82,Italy / Central Italy / Umbria / Spoleto,Raína,Central Italy White,13.79454297,,"['Pasta', 'Vegetarian', 'Appetizers and snacks', 'Lean fish', 'Cured Meat']",53.33,46.29526972,19.72,65.02
1195,Pecorino Terre di Chieti 2015,3.8,312,21.99,Italy / Central Italy / Abruzzo / Terre di Chieti,Tombacco,Central Italy White,13.79454297,,"['Pasta', 'Vegetarian', 'Appetizers and snacks', 'Lean fish', 'Cured Meat']",43.33,46.29526972,23.23,64.66
1196,Philip 2019,4.0,151,32.0,Italy / Central Italy / Toscana,Mazzei,Tuscan Red,14.0,100 Cabernet Sauvignon,"['Beef', 'Lamb', 'Veal', 'Poultry', 'Cured Meat']",52.44,42.21,5.37,43.82
1197,Il Rosso dell'Abazia 2006,4.1,232,25.0,Italy / Northern Italy / Veneto / Montello e Colli Asolani,Serafini & Vidotto,Northern Italy Red,13.79454297,,"['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)']",67.39,41.7,21.91,31.27
1198,Molino del Piano Brunello di Montalcino 2015,4.1,299,39.99,Italy / Central Italy / Toscana / Brunello di Montalcino,Bonacchi,Italian Brunello,13.5,100 Sangiovese,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",46.29,58.41,9.05,53.555
1199,Irrosso 2015,3.8,938,22.99,Italy / Central Italy / Toscana / Sant'Antimo,Casanova di Neri,Tuscan Red,13.0,100 Sangiovese,"['Beef', 'Lamb', 'Veal', 'Poultry', 'Cured Meat']",49.25,43.04,8.78,47.86
1200,Santagostino Baglio Sorìa Red 2015,3.9,366,22.99,Italy / Southern Italy / Terre Siciliane,Firriato,Southern Italy Red,14.5,100 Nero d'Avola,"['Beef', 'Pasta', 'Lamb']",81.17,41.95,24.96,28.84
1201,Barbera - Freisa 2018,3.9,72,24.27,Italy / Northern Italy / Piemonte,G.D. Vajra,Northern Italy Red,15.0,"55 Barbera, 45 Freisa","['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)']",64.71,45.56,12.64,32.35
1202,Valmaggiore Nebbiolo d'Alba 2019,3.8,497,24.99,Italy / Northern Italy / Piemonte / Nebbiolo d'Alba,Giacomo Grimaldi,Italian Nebbiolo,13.79454297,,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",60.69,77.55,9.05,53.555
1203,Il Repertorio Aglianico del Vulture 2015,3.9,313,44.99,Italy / Southern Italy / Basilicata / Aglianico del Vulture,Cantine del Notaio,Southern Italy Red,14.0,100 Aglianico,"['Beef', 'Pasta', 'Lamb']",75.96,49.5,22.06,37.74
1204,Fiano di Avellino 2014,4.1,139,26.0,Italy / Southern Italy / Campania / Fiano de Avellino,Guido Marsella,Southern Italy White,13.79454297,,"['Shellfish', 'Vegetarian', 'Appetizers and snacks']",63.51,46.29526972,4.42,43.28
1205,Vigneto Ca da Rena Pigato 2015,3.9,136,28.0,Italy / Northern Italy / Liguria,Punta Crena,Northern Italy White,13.79454297,,"['Pasta', 'Shellfish', 'Mature and hard cheese', 'Lean fish', 'Cured Meat']",62.51,46.29526972,23.4,52.57
1206,Mores Langhe 2017,4.0,72,37.0,Italy / Northern Italy / Piemonte / Langhe,Comm. G.B. Burlotto,Italian Nebbiolo,14.0,"Nebbiolo, Barbera","['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",63.63,60.49,12.27,55.66
1207,Concrete Montepulciano d'Abruzzo 2019,3.9,305,24.9,Italy / Central Italy / Abruzzo / Montepulciano d'Abruzzo,De Fermo,Italian Montepulciano d'Abruzzo,13.79454297,,"['Beef', 'Pasta', 'Veal', 'Pork']",32.22,43.41,5.56,64.62
1208,Vivia Maremma Toscana 2020,3.8,411,22.99,Italy / Central Italy / Toscana,Le Mortelle,Central Italy White,12.0,"50 Vermentino, 40 Viognier, 10 Ansonica","['Pasta', 'Vegetarian', 'Appetizers and snacks', 'Lean fish', 'Cured Meat']",37.91,46.29526972,20.49,60.2
1209,Valpolicella Ripasso Superiore 2019,3.9,52,22.99,Italy / Northern Italy / Veneto / Valpolicella / Valpolicella Ripasso,Giusti,Italian Ripasso,13.79454297,,"['Beef', 'Veal', 'Game (deer, venison)']",64.87,36.98,25.51,32.72
1210,Sìleno Cannonau di Sardegna 2016,3.8,34,24.5,Italy / Southern Italy / Sardegna / Cannonau di Sardegna,Ferruccio Deiana,Sardinian Cannonau,14.0,100 Cannonau,"['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)', 'Poultry']",62.07,39.52,8.47,46.39
1211,Sodale Merlot 2015,3.9,363,20.42,Italy / Central Italy / Lazio,Cotarella,Central Italy Red,13.8,100 Merlot,"['Beef', 'Pasta', 'Veal', 'Poultry']",51.11,40.75,5.83,46.87
1212,Morandina Valpolicella Ripasso Superiore 2017,4.0,971,37.0,Italy / Northern Italy / Veneto / Valpolicella / Valpolicella Ripasso,Prà,Italian Ripasso,15.0,"Corvinone, Oseleta, Corvina, Rondinella","['Beef', 'Veal', 'Game (deer, venison)']",61.67,39.94,27.62,28.47
1213,La Rosa Selvatica Moscato d'Asti 2020,4.4,30,25.99,Italy / Northern Italy / Piemonte / Moscato d'Asti,Icardi,Italian Moscato d'Asti,5.5,100 Moscato,"['Fruity desserts', 'Aperitif']",30.8,46.29526972,9.05,35.75
1214,Nero d'Avola 2018,4.2,29,15.99,Italy / Southern Italy / Terre Siciliane / Sicilia,Astrale,Southern Italy Red,13.79454297,,"['Beef', 'Pasta', 'Lamb']",73.58,48.33,30.11,32.1
1215,Memini Irpinia Aglianico 2017,4.1,41,28.47,Italy / Southern Italy / Campania / Irpinia,Guastaferro,Southern Italy Red,14.0,100 Aglianico,"['Beef', 'Pasta', 'Lamb']",85.0,56.45,26.5,34.02
1216,Obizzo Vermentino 2019,3.8,150,21.47,Italy / Central Italy / Toscana / Costa Toscana,Donna Olimpia,Central Italy White,13.79454297,,"['Pasta', 'Vegetarian', 'Appetizers and snacks', 'Lean fish', 'Cured Meat']",39.75,46.29526972,22.11,64.56
1217,'Ndre Monferrato Rosso DOC 2005,4.3,79,33.49,Italy / Northern Italy / Piemonte / Monferrato,Castello di Montegrosso,Northern Italy Red,13.79454297,,"['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)']",68.54,38.3,11.41,27.16
1218,A Quo Toscana 2019,4.1,408,25.99,Italy / Central Italy / Toscana,Montepeloso,Tuscan Red,14.5,100 Cabernet Sauvignon,"['Beef', 'Lamb', 'Veal', 'Poultry', 'Cured Meat']",52.66,43.21,4.62,44.88
1219,Aristos Kerner 2015,4.1,105,26.95,Italy / Northern Italy / Trentino-Alto Adige / Südtirol - Alto Adige,Kellerei Eisacktal - Cantina Valle Isarco,Northern Italy White,13.79454297,,"['Pasta', 'Shellfish', 'Mature and hard cheese', 'Lean fish', 'Cured Meat']",61.68,46.29526972,21.85,55.61
1220,Marche Rosso 2015,3.8,33,17.95,Italy / Central Italy / Marche,Fontezoppa,Central Italy Red,13.79454297,,"['Beef', 'Pasta', 'Veal', 'Poultry']",56.66,41.06,9.05,48.38
1221,La Grola 2018,4.0,313,37.99,Italy / Northern Italy / Veneto / Verona,Allegrini,Northern Italy Red,14.0,100 Corvina,"['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)']",65.48,43.02,19.95,28.6
1222,I Sistri Chardonnay 2019,3.8,161,32.0,Italy / Central Italy / Toscana,Fèlsina,Central Italy White,13.5,100 Chardonnay,"['Pasta', 'Vegetarian', 'Appetizers and snacks', 'Lean fish', 'Cured Meat']",46.03,46.29526972,28.67,62.95
1223,Chianti Classico 2020,4.0,106,39.99,Italy / Central Italy / Toscana / Chianti / Chianti Classico,San Giusto a Rentennano,Italian Chianti,13.79454297,,"['Beef', 'Veal', 'Poultry']",48.71,57.67,5.24,59.41
1224,Appia Antica 400 2017,4.0,57,19.33,Italy / Central Italy / Lazio,Alberico,Central Italy White,13.79454297,,"['Pasta', 'Vegetarian', 'Appetizers and snacks', 'Lean fish', 'Cured Meat']",45.63,46.29526972,22.06,64.67
1225,Vino Nobile di Montepulciano 2014,3.9,2125,29.99,Italy / Central Italy / Toscana / Vino Nobile di Montepulciano,Poliziano,Italian Vino Nobile Di Montepulciano,13.5,"Merlot, Prugnolo Gentile","['Beef', 'Game (deer, venison)', 'Poultry']",55.73,59.79,4.04,65.92
1226,Furore Costa d'Amalfi Rosso 2020,3.8,233,47.25,Italy / Southern Italy / Campania / Costa d'Amalfi,Marisa Cuomo,Southern Italy Red,13.79454297,,"['Beef', 'Pasta', 'Lamb']",78.44,42.81,26.84,34.16
1227,Barolo 2018,4.1,55,38.59,Italy / Northern Italy / Piemonte / Barolo,Silvio Grasso,Italian Barolo,14.5,100 Nebbiolo,"['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)']",64.66,78.85,3.4,83.83
1228,Riserva Chianti Classico 2017,3.9,267,17.99,Italy / Central Italy / Toscana / Chianti / Chianti Classico,Tesoro della Regina,Italian Chianti,13.79454297,,"['Beef', 'Veal', 'Poultry']",45.39,54.05,9.05,66.6
1229,Sagrantino Montefalco 2015,4.1,710,39.99,Italy / Central Italy / Umbria / Montefalco,Antonelli San Marco,Central Italy Red,14.0,100 Sagrantino,"['Beef', 'Pasta', 'Veal', 'Poultry']",58.36,54.15,6.92,46.62
1230,Barbaresco Reyna 2018,4.2,84,39.99,Italy / Northern Italy / Piemonte / Barbaresco,Michele Chiarlo,Italian Barbaresco,15.0,100 Nebbiolo,"['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)']",62.03,67.56,1.87,85.0
1231,Ca' del Laito Valpolicella Ripasso Superiore 2017,4.1,226,27.99,Italy / Northern Italy / Veneto / Valpolicella / Valpolicella Ripasso,Bussola,Italian Ripasso,14.5,100 Corvina,"['Beef', 'Veal', 'Game (deer, venison)']",67.73,40.25,30.79,25.34
1232,Rosso di Valtellina 2019,4.0,375,36.99,Italy / Northern Italy / Lombardia / Valtellina,ARPEPE,Italian Nebbiolo,14.0,100 Nebbiolo,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",54.07,76.7,2.37,83.58
1233,Petra Lava Etna Rosso 2016,3.9,196,26.36,Italy / Southern Italy / Terre Siciliane / Etna,Antichi Vinai,Southern Italy Red,13.5,"Nerello Mascalese, Nerello Cappuccio","['Beef', 'Pasta', 'Lamb']",73.85,44.24,21.59,34.27
1234,Firagnetti Langhe Nebbiolo 2019,3.8,108,24.99,Italy / Northern Italy / Piemonte / Langhe,Bovio,Italian Nebbiolo,14.0,Nebbiolo,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",64.26,76.3,1.98,84.79
1235,Gattinara 2013,3.9,26,37.99,Italy / Northern Italy / Piemonte / Gattinara,Petterino,Italian Nebbiolo,13.79454297,,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",58.85,75.01,1.62,78.5
1236,Vecciano Toscana 2014,4.2,1147,36.97,Italy / Central Italy / Toscana,Duca di Saragnano,Tuscan Red,13.0,"Merlot, Sangiovese, Cabernet Sauvignon","['Beef', 'Lamb', 'Veal', 'Poultry', 'Cured Meat']",49.06,32.97,15.05,41.97
1237,Cirò Rosso Classico Superiore 2020,3.8,45,25.0,Italy / Southern Italy / Calabria / Cirò,Scala,Southern Italy Red,13.79454297,,"['Beef', 'Pasta', 'Lamb']",74.05,47.98,20.21,37.01
1238,Le Difese 2018,3.8,3941,24.94,Italy / Central Italy / Toscana,Tenuta San Guido,Tuscan Red,14.0,"70 Cabernet Sauvignon, 30 Sangiovese","['Beef', 'Lamb', 'Veal', 'Poultry', 'Cured Meat']",45.58,42.47,9.05,53.555
1239,Brunello di Montalcino 1999,4.2,479,89.99,Italy / Central Italy / Toscana / Brunello di Montalcino,Banfi,Italian Brunello,13.0,100 Sangiovese,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",47.47,54.7,4.31,62.65
1240,Giustino B. Valdobbiadene Prosecco Superiore 2020,4.1,74,37.99,Italy / Northern Italy / Veneto / Prosecco / Conegliano-Valdobbiadene Prosecco / Conegliano-Valdobbiadene Prosecco Superiore,Ruggeri,Italian Prosecco,11.5,100 Glera,"['Shellfish', 'Vegetarian', 'Appetizers and snacks', 'Aperitif', 'Cured Meat']",22.66,46.29526972,9.05,62.98
1241,Etna Calderara Sottana Bianco 2020,4.1,158,34.99,Italy / Southern Italy / Terre Siciliane / Etna,Tenuta delle Terre Nere,Southern Italy White,13.0,100 Carricante,"['Shellfish', 'Vegetarian', 'Appetizers and snacks']",63.8,46.29526972,8.74,35.06
1242,Nebbiolo d'Alba 2020,4.0,65,36.9,Italy / Northern Italy / Piemonte / Nebbiolo d'Alba,Réva,Italian Nebbiolo,13.79454297,,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",57.28,72.29,4.74,83.17
1243,Ribolla Gialla Collio 2019,4.0,103,24.5,Italy / Northern Italy / Friuli-Venezia Giulia / Collio,Gradis'Ciutta,Northern Italy White,13.0,100 Ribolla Gialla,"['Pasta', 'Shellfish', 'Mature and hard cheese', 'Lean fish', 'Cured Meat']",55.38,46.29526972,24.7,51.97
1244,Valpolicella Ripasso Superiore 2017,3.8,687,34.99,Italy / Northern Italy / Veneto / Valpolicella / Valpolicella Ripasso,Brigaldara,Italian Ripasso,14.5,100 Corvina,"['Beef', 'Veal', 'Game (deer, venison)']",63.93,40.29,32.45,28.66
1245,Moscato d'Asti Nivole 2020,3.9,195,16.99,Italy / Northern Italy / Piemonte / Moscato d'Asti,Michele Chiarlo,Italian Moscato d'Asti,5.0,100 Moscato,"['Fruity desserts', 'Aperitif']",29.67,46.29526972,9.05,34.59
1246,Pinot Bianco (Selezione) 2020,3.9,124,18.0,Italy / Northern Italy / Trentino-Alto Adige / Südtirol - Alto Adige,Elena Walch,Northern Italy Pinot Blanc,13.0,100 Pinot Blanc,"['Rich fish (salmon, tuna etc)', 'Shellfish', 'Mild and soft cheese', 'Cured Meat']",42.58,46.29526972,0.51,59.21
1247,Rafaèl Valpolicella Classico Superiore 2019,3.8,1603,16.99,Italy / Northern Italy / Veneto / Valpolicella / Valpolicella Classico,Tommasi,Italian Valpolicella Red,12.5,"65 Corvina Veronese, 30 Rondinella, 5 Molinara","['Beef', 'Pasta', 'Veal', 'Poultry']",43.59,28.8,16.32,54.8
1248,Cirò Rosso Classico Superiore 2019,3.8,387,25.0,Italy / Southern Italy / Calabria / Cirò,Scala,Southern Italy Red,13.79454297,,"['Beef', 'Pasta', 'Lamb']",74.05,47.98,20.21,37.01
1249,Primitivo (a.k.a. Zinfandel) 2020,3.8,40,14.99,Italy / Southern Italy / Puglia,Layer Cake,Southern Italy Primitivo,13.79454297,,"['Beef', 'Pasta', 'Lamb', 'Poultry']",67.18,20.67,41.52,11.02
1250,Vignaverde 2021,4.0,88,27.9,Italy / Southern Italy / Terre Siciliane,Marco de Bartoli,Southern Italy White,12.5,Grillo,"['Shellfish', 'Vegetarian', 'Appetizers and snacks']",55.76,46.29526972,4.74,42.45
1251,Collio Malvasia 2019,4.0,40,27.54,Italy / Northern Italy / Friuli-Venezia Giulia / Collio,Schiopetto,Northern Italy White,14.0,100 Malvasia,"['Pasta', 'Shellfish', 'Mature and hard cheese', 'Lean fish', 'Cured Meat']",56.23,46.29526972,21.54,42.16
1252,Moscato Dolce N.V.,3.9,1593,32.95,Italy / Northern Italy / Lombardia,Abbazia di S. Gaudenzio,,13.79454297,,[],61.73,46.29526972,9.05,53.555
1253,Tanca Farra Alghero 2017,3.9,200,30.0,Italy / Southern Italy / Sardegna / Alghero,Sella & Mosca,Southern Italy Red,14.0,"Cabernet Sauvignon, Cannonau","['Beef', 'Pasta', 'Lamb']",79.29,43.51,23.1,28.57
1254,La Mannella Rosso di Montalcino 2019,3.9,105,29.0,Italy / Central Italy / Toscana / Rosso di Montalcino,Cortonesi (La Mannella),Tuscan Red,14.2,100 Sangiovese,"['Beef', 'Lamb', 'Veal', 'Poultry', 'Cured Meat']",48.99,46.05,4.97,46.69
1255,Centosere 2021,3.9,55,21.75,Italy / Southern Italy / Sardegna / Cannonau di Sardegna,Pala,Sardinian Cannonau,13.79454297,,"['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)', 'Poultry']",55.29,34.12,16.34,41.82
1256,Paradiso 2017,4.0,670,20.99,Italy / Northern Italy / Veneto,Scaia,Northern Italy Red,14.5,100 Corvina,"['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)']",67.08,35.49,25.56,26.32
1257,Puglia Aglianico - Primitivo 2016,4.1,169,13.97,Italy / Southern Italy / Puglia,Tenuta di Somaro,Southern Italy Red,13.79454297,,"['Beef', 'Pasta', 'Lamb']",85.0,32.71,25.07,22.19
1258,Chianti Colli Fiorentini 2017,3.8,195,17.99,Italy / Central Italy / Toscana / Chianti / Chianti Colli Fiorentini,Fattoria di Lucignano,Italian Chianti,13.79454297,,"['Beef', 'Veal', 'Poultry']",43.96,58.46,0.11,65.97
1259,Tre 2017,3.8,1071,16.95,Italy / Central Italy / Toscana,Brancaia,Tuscan Red,13.5,"80 Sangiovese, 10 Cabernet Sauvignon, 10 Merlot","['Beef', 'Lamb', 'Veal', 'Poultry', 'Cured Meat']",45.79,40.63,5.11,47.49
1260,62 Anniversario Primitivo di Manduria Riserva 2015,4.4,2185,40.61,Italy / Southern Italy / Puglia / Primitivo di Manduria,San Marzano,Southern Italy Primitivo,14.5,100 Primitivo,"['Beef', 'Pasta', 'Lamb', 'Poultry']",69.69,21.03,44.82,11.28
1261,Langhe Rosso 2012,4.0,435,37.0,Italy / Northern Italy / Piemonte / Langhe,Roagna,Italian Nebbiolo,13.79454297,,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",61.67,59.51,7.27,52.98
1262,Anthium Bellone 2020,3.9,131,18.99,Italy / Central Italy / Lazio,Casale del Giglio,Central Italy White,14.0,Bellone,"['Pasta', 'Vegetarian', 'Appetizers and snacks', 'Lean fish', 'Cured Meat']",52.27,46.29526972,15.07,52.94
