,Name,Rating,Number of Ratings,Price,Region,Winery,Wine style,Alcohol content,Grapes,Food pairings,Bold,Tannin,Sweet,Acidic
325,Calcite 2020,4.0,49,15.99,United States / California / Central Coast / San Benito County / Cienega Valley,Stirm,Californian Riesling,13.79454297,,"['Pork', 'Shellfish', 'Spicy food', 'Poultry', 'Cured Meat']",42.5,46.29526972,9.05,69.9
326,Cabernet Sauvignon Notorious 2018,4.1,124,18.99,United States / California / Central Coast / San Luis Obispo County / Paso Robles,Tobin James Cellars,Californian Cabernet Sauvignon,13.79454297,,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",85.0,56.04,5.88,44.41
327,El Camino Vineyard Chardonnay 2017,4.0,33,26.0,United States / California / Central Coast / Santa Barbara County,Varner,Californian Chardonnay,14.3,100 Chardonnay,"['Pork', 'Rich fish (salmon, tuna etc)', 'Vegetarian', 'Poultry']",85.0,46.29526972,34.28,50.56
328,Blank Stare Sauvignon Blanc 2018,4.0,1149,34.99,United States / California / North Coast / Sonoma County / Russian River Valley,Orin Swift,Californian Sauvignon Blanc,15.5,100 Sauvignon Blanc,"['Shellfish', 'Vegetarian', 'Goat cheese']",46.39,46.29526972,5.78,66.23
329,Sonoma County Zinfandel 2019,3.9,848,24.0,United States / California / North Coast / Sonoma County,Decoy,Californian Zinfandel,13.9,100 Zinfandel,"['Beef', 'Lamb', 'Poultry']",84.23,29.89,30.17,15.02
330,Claret 2010,4.0,60,38.95,United States / Washington / Columbia Valley,Matthews,Washington State Red Blend,13.79454297,,"['Beef', 'Pasta', 'Veal', 'Poultry']",66.74,51.35,5.53,63.63
331,Red 2015,4.0,80,40.0,United States / California / North Coast / Napa County / Napa Valley,Protégé,Californian Red Blend,13.79454297,,"['Beef', 'Lamb', 'Veal', 'Poultry']",85.0,50.37,14.9,58.38
332,Old Vine Zinfandel 'Epicenter' 2018,4.0,145,22.99,United States / California / Central Valley / Lodi,Mettler Family Vineyards,Californian Zinfandel,14.7,100 Zinfandel,"['Beef', 'Lamb', 'Poultry']",85.0,30.73,30.6,11.06
333,Chateau Buena Vista Chardonnay 2018,4.1,133,40.0,United States / California / North Coast / Napa County / Napa Valley / Los Carneros,Buena Vista,Napa Valley Chardonnay,14.5,100 Chardonnay,"['Pork', 'Rich fish (salmon, tuna etc)', 'Vegetarian', 'Poultry']",83.63,46.29526972,19.98,38.32
334,Estates Seven Oaks Cabernet Sauvignon 2018,4.0,8500,17.0,United States / California / Central Coast / San Luis Obispo County / Paso Robles,J. Lohr Vineyards & Wines,Californian Cabernet Sauvignon,13.9,100 Cabernet Sauvignon,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",85.0,50.15,8.19,42.5
335,Brut 2018,4.1,151,35.99,United States / California / North Coast / Napa County / Napa Valley / Los Carneros,Domaine Carneros,Californian Sparkling,12.5,Chardonnay,"['Shellfish', 'Appetizers and snacks', 'Lean fish', 'Aperitif']",63.38,46.29526972,9.05,51.82
336,Three Hills Cuvée Chardonnay 2019,3.9,29,40.0,United States / Oregon / Willamette Valley,Lange,Oregon Chardonnay,13.0,100 Chardonnay,"['Pork', 'Rich fish (salmon, tuna etc)', 'Vegetarian', 'Poultry']",47.89,46.29526972,6.69,58.47
337,Les Voisins Pinot Noir 2017,4.3,52,31.99,United States / California / North Coast / Mendocino County / Anderson Valley,Copain,Californian Pinot Noir,13.2,100 Pinot Noir,"['Beef', 'Veal', 'Game (deer, venison)', 'Poultry']",40.83,20.09,4.01,56.1
338,Grand Reserve Chardonnay 2020,3.8,144,17.07,United States / California,Kendall-Jackson,Californian Chardonnay,14.5,100 Chardonnay,"['Pork', 'Rich fish (salmon, tuna etc)', 'Vegetarian', 'Poultry']",85.0,46.29526972,34.85,46.49
339,Disciples 2018,4.3,675,39.99,United States / California / North Coast / Napa County / Napa Valley,The Crane Assembly,Californian Zinfandel,15.5,100 Zinfandel,"['Beef', 'Lamb', 'Poultry']",85.0,30.5,31.06,15.19
340,Grenache 2018,4.1,78,29.99,United States / California / Central Coast / Santa Barbara County / Santa Ynez Valley / Ballard Canyon,Stolpman Vineyards,,13.79454297,,[],61.73,46.29526972,9.05,53.555
341,Carneros District Chardonnay 2017,4.0,145,29.99,United States / California / North Coast / Napa County / Napa Valley / Los Carneros,Neyers,Napa Valley Chardonnay,14.1,100 Chardonnay,"['Pork', 'Rich fish (salmon, tuna etc)', 'Vegetarian', 'Poultry']",85.0,46.29526972,24.09,40.59
342,Foggy Bottom Pinot Noir 2019,4.1,26,24.95,United States / California / North Coast / Sonoma County / Sonoma Coast,Easkoot,Californian Pinot Noir,13.79454297,,"['Beef', 'Veal', 'Game (deer, venison)', 'Poultry']",43.05,17.04,0.28,56.55
343,Trenton Estate Vineyard Syrah 2012,4.0,85,19.99,United States / California / North Coast / Sonoma County / Russian River Valley,Joseph Swan Vineyards,Californian Syrah,13.79454297,,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",79.06,58.93,11.86,44.26
344,Estates Riverstone Chardonnay 2020,4.0,769,12.99,United States / California / Central Coast / Monterey County / Arroyo Seco,J. Lohr Vineyards & Wines,Californian Chardonnay,13.9,100 Chardonnay,"['Pork', 'Rich fish (salmon, tuna etc)', 'Vegetarian', 'Poultry']",85.0,46.29526972,37.12,46.33
345,Limited Cabernet Sauvignon 2019,4.1,2475,26.7,United States / California / North Coast / Napa County / Napa Valley,Decoy,Napa Valley Cabernet Sauvignon,14.5,100 Cabernet Sauvignon,"['Beef', 'Lamb', 'Game (deer, venison)', 'Mature and hard cheese', 'Poultry']",79.53,51.81,5.81,52.26
346,Sonoma Zinfandel 2020,4.1,1392,19.8,United States / California / North Coast / Sonoma County,Seghesio,Californian Zinfandel,13.5,100 Zinfandel,"['Beef', 'Lamb', 'Poultry']",85.0,30.45,29.5,14.3
347,Mountain Zinfandel 2019,4.1,195,24.99,United States / California / Central Coast / San Luis Obispo County / Paso Robles,Opolo,Californian Zinfandel,15.7,100 Zinfandel,"['Beef', 'Lamb', 'Poultry']",85.0,28.76,36.66,11.1
348,Carneros Pinot Noir 2019,4.1,88,21.35,United States / California / North Coast / Napa County / Napa Valley / Los Carneros,Acacia,Californian Pinot Noir,13.79454297,,"['Beef', 'Veal', 'Game (deer, venison)', 'Poultry']",44.02,19.07,6.21,52.42
349,Red Blend 2015,3.9,133,20.0,United States / California / Central Coast / San Luis Obispo County / Paso Robles,Troublemaker,Californian Red Blend,14.5,100 Shiraz/Syrah,[],61.73,46.29526972,9.05,53.555
350,North Coast Cabernet Sauvignon 2019,3.8,270,13.86,United States / California / North Coast,Sebastiani,Californian Cabernet Sauvignon,14.5,100 Cabernet Sauvignon,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",79.96,51.53,3.08,42.76
351,Love You Bunches Sangiovese 2021,4.0,729,24.97,United States / California / Central Coast / Santa Barbara County / Santa Ynez Valley / Ballard Canyon,Stolpman Vineyards,Californian Sangiovese,12.5,100 Sangiovese,"['Beef', 'Veal', 'Game (deer, venison)', 'Poultry']",60.49,62.93,7.32,78.86
352,Cabernet Franc 2018,3.9,64,26.99,United States / Washington / Columbia Valley / Wahluke Slope,Tamarack,,13.79454297,,[],61.73,46.29526972,9.05,53.555
353,Pinot Noir 2021,3.9,78,23.49,United States / Oregon,Planet Oregon,Oregon Pinot Noir,13.4,100 Pinot Noir,"['Beef', 'Veal', 'Game (deer, venison)', 'Poultry']",21.04,20.48,8.61,64.03
354,Sonoma County Sauvignon Blanc 2021,3.8,234,24.99,United States / California / North Coast / Sonoma County,Decoy,Californian Sauvignon Blanc,13.5,100 Sauvignon Blanc,"['Shellfish', 'Vegetarian', 'Goat cheese']",42.52,46.29526972,3.82,67.3
355,Private Reserve Chardonnay 2020,4.1,35,37.99,United States / California / North Coast / Napa County / Napa Valley,Beringer,Napa Valley Chardonnay,14.9,100 Chardonnay,"['Pork', 'Rich fish (salmon, tuna etc)', 'Vegetarian', 'Poultry']",85.0,46.29526972,29.13,35.59
356,Legacy Red 2020,3.8,543,16.99,United States / California,Josh Cellars,Californian Red Blend,14.0,100 Merlot,"['Beef', 'Lamb', 'Veal', 'Poultry']",85.0,48.89,12.34,61.84
357,La Belle Fête Rosé of Pinot Noir 2021,4.0,35,12.94,United States / California / Central Coast / Monterey County / Monterey,Diora,Californian Rosé,13.79454297,,"['Shellfish', 'Spicy food', 'Appetizers and snacks', 'Fruity desserts', 'Aperitif']",61.73,46.29526972,9.05,53.555
358,Reserve Bourbon Barrel Aged Cabernet Sauvignon 2019,4.1,1722,20.28,United States / California,Josh Cellars,Californian Cabernet Sauvignon,14.5,100 Cabernet Sauvignon,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",83.73,49.29,12.25,40.13
359,Grande Cuvée Pinot Noir 2020,4.1,154,24.99,United States / Oregon / Willamette Valley,Soléna Estate,Oregon Pinot Noir,13.5,100 Pinot Noir,"['Beef', 'Veal', 'Game (deer, venison)', 'Poultry']",21.52,22.17,9.05,61.72
360,California Butter Chardonnay 2019,3.8,701,15.99,United States / California,JaM Cellars,Californian Chardonnay,14.8,100 Chardonnay,"['Pork', 'Rich fish (salmon, tuna etc)', 'Vegetarian', 'Poultry']",85.0,46.29526972,40.01,44.69
361,Knights Valley Cabernet Sauvignon 2014,4.1,5333,34.99,United States / California / North Coast / Sonoma County / Knights Valley,Beringer,Californian Cabernet Sauvignon,14.5,100 Cabernet Sauvignon,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",85.0,53.0,9.03,43.11
362,Winemaker's Cuvée Pinot Noir 2019,3.8,169,14.99,United States / Oregon / Willamette Valley,Panther Creek,Oregon Pinot Noir,13.1,100 Pinot Noir,[],61.73,46.29526972,9.05,53.555
363,Petite Petit 2018,3.9,1249,22.99,United States / California / Central Valley / Lodi,Michael David Winery,Californian Red Blend,14.5,100 Petite Sirah,"['Beef', 'Lamb', 'Veal', 'Poultry']",85.0,55.19,12.72,64.03
364,Pure Paso Proprietary Red 2018,4.2,1983,32.99,United States / California / Central Coast / San Luis Obispo County / Paso Robles,J. Lohr Vineyards & Wines,Californian Red Blend,14.5,100 Cabernet Sauvignon,"['Beef', 'Lamb', 'Veal', 'Poultry']",84.93,48.65,9.19,57.98
365,Signature Series Cabernet Sauvignon 2019,3.8,249,18.99,United States / California / North Coast,Sean Minor,Californian Cabernet Sauvignon,13.5,100 Cabernet Sauvignon,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",85.0,51.77,7.28,49.35
366,Claret 2018,4.1,31,40.0,United States / California / North Coast / Napa County / Napa Valley,Ramey,Napa Valley Bordeaux Blend,13.79454297,,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",83.52,51.13,4.5,60.13
367,Old Vine Zinfandel 'Epicenter' 2018,4.0,145,22.99,United States / California / Central Valley / Lodi,Mettler Family Vineyards,Californian Zinfandel,14.7,100 Zinfandel,"['Beef', 'Lamb', 'Poultry']",85.0,30.73,30.6,11.06
368,Vintner's Reserve Riesling 2018,4.0,250,14.99,United States / California / Central Coast / Monterey County,Kendall-Jackson,Californian Riesling,12.5,100 Riesling,"['Pork', 'Shellfish', 'Spicy food', 'Poultry', 'Cured Meat']",42.31,46.29526972,25.64,66.14
369,Heritage Pinot Noir 2018,4.1,41,26.99,United States / California / Central Coast / San Luis Obispo County / Edna Valley,Tolosa,Californian Pinot Noir,13.79454297,,"['Beef', 'Veal', 'Game (deer, venison)', 'Poultry']",30.83,17.0,18.99,54.84
370,Ophelia 2018,4.1,100,24.99,United States / California / North Coast / Sonoma County,T. Berkley,Californian Cabernet Franc,13.79454297,,"['Beef', 'Pork', 'Game (deer, venison)', 'Poultry']",58.02,60.04,3.07,51.99
371,Unshackled Red Blend 2019,4.0,2082,24.99,United States / California,The Prisoner,Californian Red Blend,14.5,100 Zinfandel,"['Beef', 'Lamb', 'Veal', 'Poultry']",82.33,49.34,13.24,58.08
372,Black Granite Red Blend (Darkness) 2020,4.0,129,15.99,United States / California / Central Coast / San Luis Obispo County / Paso Robles,Highlands 41,Californian Red Blend,14.5,"Merlot, Petite Sirah, Graciano","['Beef', 'Lamb', 'Veal', 'Poultry']",78.93,52.74,9.18,57.5
373,Christo (Estate Grown) 2018,3.8,374,19.99,United States / California / North Coast / Sonoma County,Marietta,Californian Red Blend,15.0,100 Shiraz/Syrah,"['Beef', 'Lamb', 'Veal', 'Poultry']",85.0,58.18,6.54,63.26
374,Diamond Collection Merlot 2018,3.8,498,14.44,United States / California,Francis Ford Coppola Winery,Californian Merlot,13.5,100 Merlot,"['Beef', 'Lamb', 'Veal']",66.65,19.86,14.44,11.49
375,Three Valleys 2019,4.1,2516,29.99,United States / California / North Coast / Sonoma County,Ridge Vineyards,Californian Red Blend,14.5,100 Zinfandel,"['Beef', 'Lamb', 'Veal', 'Poultry']",84.95,52.86,8.31,62.98
376,Zinfandel 2017,3.8,1273,20.99,United States / California,Joel Gott,Californian Zinfandel,14.4,100 Zinfandel,"['Beef', 'Lamb', 'Poultry']",85.0,29.56,29.71,12.71
377,Milbrandt Syrah 2018,4.1,134,31.99,United States / Washington / Columbia Valley / Wahluke Slope,K Vintners,Washington State Syrah,14.5,100 Shiraz/Syrah,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",67.21,60.22,12.18,54.61
378,Family Reserve Red Blend 2018,4.1,85,17.99,United States / California / Central Coast / San Luis Obispo County / Paso Robles,Joseph Carr,Californian Red Blend,13.79454297,,"['Beef', 'Lamb', 'Veal', 'Poultry']",81.31,53.89,8.37,61.43
379,Trutina 2019,4.1,133,29.99,United States / Washington / Columbia Valley,Dunham Cellars,Washington State Red Blend,14.0,"Malbec, Merlot, Petit Verdot, Cabernet Sauvignon","['Beef', 'Pasta', 'Veal', 'Poultry']",66.32,51.9,6.03,63.98
380,Bellacosa Cabernet Sauvignon 2017,4.0,839,19.21,United States / California / North Coast / Sonoma County / Sonoma Coast,Daniel Cohn,Californian Cabernet Sauvignon,14.2,100 Cabernet Sauvignon,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",85.0,48.9,8.97,43.04
381,Love You Bunches Rosé 2021,3.9,60,24.99,United States / California / Central Coast,Stolpman Vineyards,Californian Rosé,12.5,100 Grenache,"['Shellfish', 'Spicy food', 'Appetizers and snacks', 'Fruity desserts', 'Aperitif']",61.73,46.29526972,9.05,53.555
382,Pinot Noir (Route 116) 2020,4.1,92,21.99,United States / California / North Coast / Sonoma County / Sonoma Coast,RouteStock,Californian Pinot Noir,14.0,100 Pinot Noir,"['Beef', 'Veal', 'Game (deer, venison)', 'Poultry']",35.4,22.06,4.11,55.64
383,Anderson Valley Pinot Noir 2018,4.0,79,39.0,United States / California / North Coast / Mendocino County / Anderson Valley,Handley,Californian Pinot Noir,13.4,100 Pinot Noir,"['Beef', 'Veal', 'Game (deer, venison)', 'Poultry']",41.7,18.56,4.83,52.39
384,Cooper's Reed Cabernet Sauvignon 2019,4.1,83,36.99,United States / California / North Coast / Napa County / Napa Valley,Brendel,Napa Valley Cabernet Sauvignon,14.0,100 Cabernet Sauvignon,"['Beef', 'Lamb', 'Game (deer, venison)', 'Mature and hard cheese', 'Poultry']",83.38,58.01,9.0,52.06
385,Freakshow Zinfandel 2018,3.8,1786,23.99,United States / California / Central Valley / Lodi,Michael David Winery,Californian Zinfandel,15.0,100 Zinfandel,"['Beef', 'Lamb', 'Poultry']",85.0,31.89,32.61,15.96
386,Dutton Ranch Chardonnay 2019,4.0,49,29.99,United States / California / North Coast / Sonoma County / Russian River Valley,Dutton-Goldfield,Californian Chardonnay,13.79454297,,"['Pork', 'Rich fish (salmon, tuna etc)', 'Vegetarian', 'Poultry']",82.79,46.29526972,35.79,48.05
387,Riven Rock Vineyard Fräulein Riesling 2018,3.9,45,32.99,United States / California / Central Coast / San Luis Obispo County,Union Sacré,Californian Riesling,13.79454297,,"['Pork', 'Shellfish', 'Spicy food', 'Poultry', 'Cured Meat']",42.59,46.29526972,15.4,68.68
388,Doctor's Vineyard Pinot Noir 2018,4.3,83,39.94,United States / California / Central Coast / Monterey County / Santa Lucia Highlands,Lucienne,Californian Pinot Noir,14.5,100 Pinot Noir,"['Beef', 'Veal', 'Game (deer, venison)', 'Poultry']",45.61,17.78,8.34,51.41
389,The Insider Cabernet Sauvignon 2019,4.3,49,19.99,United States / California / Central Coast / San Luis Obispo County / Paso Robles,Vinum Cellars,Californian Cabernet Sauvignon,14.6,100 Cabernet Sauvignon,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",83.81,50.16,12.65,42.9
390,Elusive 2014,4.1,72,39.95,United States / California / North Coast / Sonoma County / Dry Creek Valley,Quivira Vineyards,Californian Red Blend,13.79454297,,"['Beef', 'Lamb', 'Veal', 'Poultry']",85.0,49.74,6.94,63.15
391,Signature Series Cabernet Sauvignon 2017,4.0,1065,25.99,United States / California / North Coast,Sean Minor,Californian Cabernet Sauvignon,13.5,100 Cabernet Sauvignon,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",85.0,51.77,7.28,49.35
392,Diamond Collection Claret 2018,3.8,1273,19.99,United States / California,Francis Ford Coppola Winery,Californian Cabernet Sauvignon,13.9,"76 Cabernet Sauvignon, 16 Petit Verdot, 4 Cabernet Franc, 4 Merlot","['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",85.0,49.85,7.21,47.52
393,Farm Worker 2018,4.2,54,29.99,United States / California / North Coast / Napa County / Napa Valley,Maldonado,Californian Red Blend,13.0,"Shiraz/Syrah, Cabernet Sauvignon, Merlot, Zinfandel","['Beef', 'Lamb', 'Veal', 'Poultry']",85.0,54.2,10.53,62.05
394,Gravel Series Cabernet Sauvignon 2019,4.0,59,18.99,United States / California / North Coast / Sonoma County / Dry Creek Valley,Landy Family Vineyards,Californian Cabernet Sauvignon,13.79454297,,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",85.0,60.07,9.05,48.53
395,Kali Hart Pinot Noir 2019,3.9,216,23.99,United States / California / Central Coast / Monterey County / Monterey,Talbott,Californian Pinot Noir,14.8,100 Pinot Noir,"['Beef', 'Veal', 'Game (deer, venison)', 'Poultry']",42.54,20.03,9.14,54.35
396,Cuvée N.V.,4.0,3942,36.0,United States / California / North Coast / Napa County / Napa Valley,Cain,Napa Valley Bordeaux Blend,14.2,"Merlot, Cabernet Sauvignon, Cabernet Franc, Petit Verdot, Malbec","['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",81.77,50.82,2.28,62.97
397,L'Altra Donna Red Blend 2012,4.0,40,36.99,United States / California / North Coast / Napa County / Napa Valley,Altra,Napa Valley Cabernet Sauvignon,13.79454297,,"['Beef', 'Lamb', 'Game (deer, venison)', 'Mature and hard cheese', 'Poultry']",81.97,48.88,7.47,57.08
398,North Coast Sauvignon Blanc 2021,4.0,630,24.99,United States / California / North Coast,Duckhorn,Californian Sauvignon Blanc,14.1,Sauvignon Blanc,"['Shellfish', 'Vegetarian', 'Goat cheese']",41.81,46.29526972,9.05,69.81
399,Estate Merlot 2019,3.9,114,17.99,United States / California / North Coast / Sonoma County / Alexander Valley,Alexander Valley Vineyards,Californian Merlot,14.0,100 Merlot,"['Beef', 'Lamb', 'Veal']",66.91,22.98,13.7,13.79
400,Director's Chardonnay 2017,3.9,345,17.99,United States / California / North Coast / Sonoma County,Francis Ford Coppola Winery,Californian Chardonnay,13.5,100 Chardonnay,"['Pork', 'Rich fish (salmon, tuna etc)', 'Vegetarian', 'Poultry']",85.0,46.29526972,34.67,48.15
401,Pinot Noir 2014,3.9,35,39.99,United States / California / North Coast / Napa County / Napa Valley / Los Carneros,Trinitas,Californian Pinot Noir,13.79454297,,"['Beef', 'Veal', 'Game (deer, venison)', 'Poultry']",43.86,22.31,9.05,52.21
402,Bourbon Barrel Aged Zinfandel 2018,4.0,270,17.99,United States / California / Central Valley / Lodi,Four Virtues,Californian Zinfandel,15.5,100 Zinfandel,"['Beef', 'Lamb', 'Poultry']",85.0,26.74,37.5,12.21
403,Almond N.V.,3.9,1569,11.99,United States / California,Wilson Creek,Californian Sparkling,11.0,"Chardonnay, Colombard","['Shellfish', 'Appetizers and snacks', 'Lean fish', 'Aperitif']",66.29,46.29526972,9.05,44.44
404,Overlook Pinot Noir 2018,4.0,306,25.99,United States / California / North Coast / Sonoma County / Sonoma Valley,Landmark Vineyards,Californian Pinot Noir,14.3,100 Pinot Noir,"['Beef', 'Veal', 'Game (deer, venison)', 'Poultry']",44.07,19.94,8.4,52.26
405,Rosé 2019,3.9,98,22.0,United States / California / Central Coast,Malene,Californian Rosé,12.8,"Vermentino, Cinsault, Grenache","['Shellfish', 'Spicy food', 'Appetizers and snacks', 'Fruity desserts', 'Aperitif']",61.73,46.29526972,9.05,53.555
406,Pinot Noir Russian River Valley 2014,4.3,34,39.99,United States / California / North Coast / Sonoma County / Russian River Valley,Terra Valentine,Californian Pinot Noir,14.9,100 Pinot Noir,"['Beef', 'Veal', 'Game (deer, venison)', 'Poultry']",48.12,17.92,3.18,53.67
407,The Meadows Vineyard Chardonnay 2019,3.9,30,27.99,United States / California / North Coast / Sonoma County / Russian River Valley,Walter Hansel,Californian Chardonnay,13.5,100 Chardonnay,"['Pork', 'Rich fish (salmon, tuna etc)', 'Vegetarian', 'Poultry']",82.01,46.29526972,33.22,46.36
408,Zinfandel 2020,3.9,102,17.99,United States / California / North Coast,Lapis Luna,Californian Zinfandel,14.3,100 Zinfandel,"['Beef', 'Lamb', 'Poultry']",79.21,29.03,32.99,15.96
409,Vineyard Selection Cabernet Sauvignon 2019,4.1,63,29.99,United States / California / Central Coast / San Luis Obispo County / Paso Robles,Eberle,Californian Cabernet Sauvignon,14.4,100 Cabernet Sauvignon,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",85.0,51.46,5.78,42.62
410,Reserve Pinot Noir 2017,3.9,1872,29.0,United States / California / Central Coast / Monterey County / Santa Lucia Highlands,Mer Soleil,Californian Pinot Noir,14.8,100 Pinot Noir,"['Beef', 'Veal', 'Game (deer, venison)', 'Poultry']",47.76,23.84,13.23,51.4
411,Felix Creek Vineyard Cabernet Sauvignon 2020,3.9,80,19.99,United States / California / North Coast / Mendocino County,The Seventy Five Wine Company (Est. 75),Californian Cabernet Sauvignon,13.79454297,,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",85.0,48.13,5.49,38.88
412,Kung Fu Girl Riesling 2015,3.8,4624,11.99,United States / Washington,Charles Smith,Washington State Riesling,12.0,100 Riesling,"['Pork', 'Shellfish', 'Spicy food', 'Poultry', 'Cured Meat']",42.17,46.29526972,14.31,68.36
413,Saldo Chenin Blanc 2021,4.0,92,27.77,United States / California,The Prisoner,Californian Chenin Blanc,13.5,100 Chenin Blanc,"['Shellfish', 'Spicy food', 'Lean fish', 'Mild and soft cheese']",30.76,46.29526972,9.05,66.24
414,Dutton Ranch Pinot Noir 2019,4.3,68,35.99,United States / California / North Coast / Sonoma County / Russian River Valley,Dutton-Goldfield,Californian Pinot Noir,13.5,100 Pinot Noir,"['Beef', 'Veal', 'Game (deer, venison)', 'Poultry']",43.33,18.8,4.49,53.35
415,Smokescreen Cabernet 2016,4.0,37,31.99,United States / California / North Coast / Napa County / Napa Valley,Fifty Row,Napa Valley Cabernet Sauvignon,15.0,100 Cabernet Sauvignon,"['Beef', 'Lamb', 'Game (deer, venison)', 'Mature and hard cheese', 'Poultry']",67.34,48.59,11.64,50.36
416,Electra White (California Moscato) 2020,4.1,32,13.99,United States / California / Central Valley / Madera,Quady,,13.79454297,,[],61.73,46.29526972,9.05,53.555
417,Sonoma Coast Chardonnay 2018,3.8,2714,16.99,United States / California / North Coast / Sonoma County / Sonoma Coast,La Crema,Californian Chardonnay,13.0,100 Chardonnay,"['Pork', 'Rich fish (salmon, tuna etc)', 'Vegetarian', 'Poultry']",84.07,46.29526972,33.82,45.82
418,Viognier 2019,4.0,44,31.99,United States / Oregon,Penner-Ash,,13.79454297,,[],61.73,46.29526972,9.05,53.555
419,Vogelzang Vineyard Rosé 2017,4.1,64,27.99,United States / California / Central Coast / Santa Barbara County / Happy Canyon of Santa Barbara,Liquid Farm,Californian Rosé,11.5,100 Mourvedre,"['Shellfish', 'Spicy food', 'Appetizers and snacks', 'Fruity desserts', 'Aperitif']",61.73,46.29526972,9.05,53.555
420,Pinot Noir 2018,3.8,342,15.0,United States / California / Central Coast,Hess Select,Californian Pinot Noir,14.5,100 Pinot Noir,"['Beef', 'Veal', 'Game (deer, venison)', 'Poultry']",42.21,22.52,13.11,51.55
421,Stanley Groovy 2019,4.0,26,38.99,United States / Washington / Columbia Valley / Yakima Valley / Red Mountain,The Walls,Washington State Red Blend,13.79454297,,"['Beef', 'Pasta', 'Veal', 'Poultry']",66.58,50.37,7.4,66.48
422,Old Vine Zinfandel 2018,3.9,400,17.99,United States / California / Central Valley / Lodi,Klinker Brick,Californian Zinfandel,15.4,100 Zinfandel,"['Beef', 'Lamb', 'Poultry']",85.0,30.84,33.85,13.04
423,Brut Rosé 2017,4.3,342,36.94,United States / California / North Coast,Schramsberg,Californian Sparkling,12.6,"72 Pinot Noir, 28 Chardonnay","['Shellfish', 'Appetizers and snacks', 'Lean fish', 'Aperitif']",62.2,46.29526972,9.05,51.71
424,Métier Cabernet Sauvignon 2020,4.0,92,29.99,United States / Washington / Columbia Valley,DeLille Cellars,Washington State Cabernet Sauvignon,13.79454297,,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",62.78,66.17,2.79,67.81
425,Alesia Anderson Valley Chardonnay 2016,4.0,91,39.94,United States / California / North Coast / Mendocino County / Anderson Valley,Rhys Vineyards,Californian Chardonnay,13.79454297,,"['Pork', 'Rich fish (salmon, tuna etc)', 'Vegetarian', 'Poultry']",80.54,46.29526972,30.52,43.93
426,Los Primeros Pinot Noir 2019,4.0,40,27.99,United States / California / North Coast,La Follette,Californian Pinot Noir,13.5,100 Pinot Noir,"['Beef', 'Veal', 'Game (deer, venison)', 'Poultry']",35.41,17.69,0.93,52.98
427,Director's Cut Pinot Noir 2016,3.9,253,24.99,United States / California / North Coast / Sonoma County / Russian River Valley,Francis Ford Coppola Winery,Californian Pinot Noir,14.1,100 Pinot Noir,"['Beef', 'Veal', 'Game (deer, venison)', 'Poultry']",42.69,18.74,10.28,53.94
428,Freddo 2021,4.0,57,24.99,United States / California / Central Coast / San Luis Obispo County / Paso Robles,Field Recordings,Californian Sangiovese,13.5,100 Sangiovese,"['Beef', 'Veal', 'Game (deer, venison)', 'Poultry']",61.8,61.8,3.02,77.29
429,Sweet Star N.V.,3.8,547,17.99,United States / California,CHANDON California,Californian Sparkling,12.0,100 Chardonnay,"['Shellfish', 'Appetizers and snacks', 'Lean fish', 'Aperitif']",54.21,46.29526972,9.05,44.8
430,Six Ridges Cabernet Sauvignon 2014,3.8,320,15.95,United States / California / North Coast / Sonoma County / Alexander Valley,Kenwood,Californian Cabernet Sauvignon,14.5,100 Cabernet Sauvignon,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",84.34,52.7,9.31,43.65
431,Pinot Noir (Monterey/Sonoma/Santa Barbara) 2019,4.0,773,18.99,United States / California,J Vineyards,Californian Pinot Noir,14.6,100 Pinot Noir,"['Beef', 'Veal', 'Game (deer, venison)', 'Poultry']",45.71,20.43,8.24,51.43
432,Pleiades Old Vines N.V.,4.1,2874,24.99,United States / California,Sean Thackrey,Californian Red Blend,14.0,"Sangiovese, Viognier, Zinfandel, Shiraz/Syrah, Pinot Noir","['Beef', 'Lamb', 'Veal', 'Poultry']",76.2,50.03,8.53,63.31
